From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-04,12.722916666666668,42.74625,2.137916666666667,2.7045833333333333,5.172083333333333,2.0191666666666666,41.38833333333333,0.2916666666666667,11.103333333333333,0.46458333333333335,,0.5820833333333334,0.4366666666666667,,,,283.47521739130434,,,,0.0
2022-08-05,14.147083333333333,44.29333333333333,2.097916666666667,2.6925000000000003,5.095833333333333,2.049166666666667,41.64208333333333,0.29916666666666664,10.651666666666666,0.4804166666666667,,0.6,0.45125,,,,181.30791666666667,,,,0.0
2022-08-06,16.8625,49.81526315789474,2.0570833333333334,2.817083333333333,5.162916666666667,2.0425,41.67583333333333,0.31875000000000003,10.654583333333333,0.5079166666666667,,0.6345833333333334,0.47541666666666665,,,,241.13791666666668,,,,0.0
2022-08-07,10.0235,32.70454545454545,6.236521739130435,2.6917391304347826,9.51086956521739,3.459565217391304,43.98304347826087,0.24,10.59608695652174,0.3808695652173913,,0.47782608695652173,0.35782608695652174,,,,245.28849999999997,,,,0.0
2022-08-08,5.316842105263158,25.47,3.0413043478260873,2.721739130434783,6.107391304347826,2.22,43.95521739130435,0.17782608695652175,11.000434782608695,0.28347826086956524,,0.3556521739130435,0.2673913043478261,,,,243.27181818181816,,,,0.0
2022-08-09,10.148,32.29708333333333,2.1358333333333333,2.669583333333333,5.12875,2.0095833333333335,42.447916666666664,0.21958333333333332,10.655416666666666,0.35000000000000003,,0.4379166666666667,0.32916666666666666,,,,296.78625,,,,0.0
2022-08-10,13.652083333333332,52.64875,2.0833333333333335,2.7808333333333333,5.142916666666667,1.9970833333333333,43.93416666666667,0.2820833333333333,11.102916666666665,0.45,,0.5620833333333334,0.42291666666666666,,,,229.68375,,,,0.0
2022-08-11,9.304347826086957,42.64416666666667,2.0883333333333334,2.6966666666666668,5.0975,2.0195833333333333,42.22416666666667,0.2816666666666667,10.804583333333333,0.45083333333333336,,0.5658333333333333,0.4254166666666667,,,,237.31,,,,0.0
2022-08-12,17.938333333333333,65.29625,2.078333333333333,2.714166666666667,5.0737499999999995,2.02625,45.05458333333333,0.26875,11.1025,0.4283333333333333,,0.5337500000000001,0.40041666666666664,,,,248.12708333333333,,,,0.0
2022-08-13,11.907,42.355000000000004,2.0843478260869563,2.7421739130434784,5.127391304347826,2.009130434782609,42.43695652173913,0.1956521739130435,10.972608695652173,0.3139130434782609,,0.3917391304347826,0.2947826086956522,,,,234.1221739130435,,,,0.0
2022-08-14,6.4377272727272725,20.631666666666664,2.0541666666666667,2.72875,5.080416666666667,1.9970833333333333,42.67583333333334,0.18333333333333335,10.767083333333332,0.29416666666666663,,0.36624999999999996,0.27625,,,,245.06041666666667,,,,0.0
2022-08-15,8.354000000000001,26.315416666666668,2.084166666666667,2.71625,5.102083333333334,2.017916666666667,43.3375,0.16625,10.79625,0.265,,0.3329166666666667,0.25125000000000003,,,,212.6108695652174,,,,0.0
2022-08-16,11.847083333333332,40.193333333333335,2.1104166666666666,2.6758333333333333,5.09875,2.0116666666666667,42.73083333333333,0.19416666666666668,10.529166666666667,0.31166666666666665,,0.38625,0.29041666666666666,,,,244.1875,,,,0.0
2022-08-17,18.161666666666665,64.67041666666667,2.0766666666666667,2.7379166666666666,5.114583333333333,2.00625,42.12083333333333,0.23416666666666666,11.09625,0.3733333333333333,,0.4679166666666667,0.35083333333333333,,,,293.1475,,,,0.0
2022-08-18,13.214583333333332,41.22958333333333,2.1333333333333333,2.7391666666666663,5.160833333333334,1.9979166666666668,43.245416666666664,0.24291666666666667,12.417083333333332,0.3879166666666667,,0.48416666666666663,0.36333333333333334,,,,282.90125,,,,0.0
