From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-01-11,39.69625,118.05791666666666,5.809166666666666,13.13375,19.541666666666668,7.205416666666667,42.08,0.5979166666666667,89.77214285714285,0.0,,,,,75.76208333333334,0.365,174.59083333333334,126.25666666666667,992.1574999999999,,,19.34375,0.0
2022-01-12,23.06090909090909,46.604,1.7440000000000002,9.934999999999999,10.323636363636364,24.89727272727273,40.26,0.38727272727272727,61.47,0.0,,,,,86.69454545454545,0.5254545454545455,188.83363636363637,52.64000000000001,969.4854545454546,,,15.644545454545455,0.00818181818181818
2022-01-13,36.53333333333333,58.21,0.71,8.68,8.493333333333334,2.5633333333333335,41.053333333333335,0.5533333333333333,5.503333333333334,0.0,,,,,95.64,0.49000000000000005,184.2833333333333,,992.7666666666668,,,14.51,0.01
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,26.53,54.0,1.59,5.69,7.35,1.4,41.58,0.61,4.84,0.0,,,,,96.53,0.42,229.73,,993.2,,,12.19,0.0
2022-01-16,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,24.509285714285713,106.4707142857143,6.070714285714286,11.161428571428571,17.927857142857142,6.499285714285714,43.112857142857145,0.51,11.234285714285715,0.0,,,,,66.24571428571429,0.485,170.4492857142857,202.44285714285715,994.7464285714286,,,19.68642857142857,0.0
2022-01-18,20.10153846153846,53.16692307692308,3.3653846153846154,7.263076923076923,11.188461538461537,3.3853846153846154,43.01538461538462,0.33153846153846156,9.264615384615384,0.0,,,,,73.75615384615385,0.49461538461538457,167.2923076923077,176.26125000000002,994.1953846153847,,,14.850769230769231,0.0
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,39.794,76.02799999999999,1.918,12.868,14.234,4.984,44.6,0.34199999999999997,12.85,0.0,,,,,56.53,0.4583333333333333,142.04,158.23399999999998,988.1033333333334,,,20.351666666666667,0.0
2022-01-21,38.65071428571429,82.32571428571428,3.597142857142857,11.973571428571429,15.751428571428573,5.537857142857143,42.63142857142857,0.6035714285714285,7.957142857142856,0.0,,,,,83.37,0.4192857142857143,198.44857142857146,75.48428571428572,988.6828571428571,,,17.059285714285714,0.0007142857142857143
2022-01-22,24.242500000000003,57.865833333333335,3.8049999999999997,8.893749999999999,13.260833333333332,4.320416666666667,41.98166666666666,0.5041666666666667,7.527083333333334,0.0,,,,,90.09291666666667,0.43416666666666665,175.85916666666665,103.75363636363636,988.7891666666666,,,14.378333333333332,0.002916666666666667
2022-01-23,26.27916666666667,69.3175,4.427083333333333,9.032083333333334,14.071666666666667,4.717083333333334,42.262499999999996,0.5154166666666667,12.259166666666667,0.0,,,,,82.47625000000001,0.3825,182.22708333333333,147.89083333333335,989.68375,,,15.652500000000002,0.0
2022-01-24,34.54625,86.59291666666667,6.115833333333334,10.659166666666666,18.0525,6.460833333333333,42.91625,0.6041666666666666,12.926250000000001,0.0,,,,,84.78208333333333,0.35916666666666663,179.045,114.6,989.5187500000001,,,15.727083333333333,0.0
2022-01-25,33.86333333333334,86.40833333333335,4.181666666666667,8.489583333333334,13.422083333333333,4.5616666666666665,44.025,0.5266666666666667,13.3575,0.0,,,,,76.76,0.48041666666666666,179.1075,175.57000000000002,989.2645833333332,,,17.519166666666667,0.0
2022-01-26,26.042916666666667,51.91291666666667,1.82,7.2870833333333325,9.080833333333333,2.735,44.57666666666666,0.43416666666666665,13.941666666666668,0.0,,,,,84.85416666666667,0.44166666666666665,165.26208333333332,144.2409090909091,990.2712500000001,,,16.30875,0.002916666666666667
2022-01-27,26.844615384615388,43.16307692307692,1.5746666666666667,6.178666666666667,7.731333333333334,2.1126666666666667,44.355333333333334,0.33399999999999996,20.586666666666666,0.0,,,,,85.31866666666666,0.428,174.51466666666664,131.499,989.9159999999999,,,15.742666666666667,0.0
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,21.33,70.0,8.22,13.32,23.31,9.58,43.85,0.39,21.64,0.0,,,,,74.86,0.54,125.55,324.38,993.61,,,15.77,0.0
2022-01-30,14.52,54.59,2.6799999999999997,10.02,12.74,4.395,43.790000000000006,0.315,52.065,0.0,,,,,60.075,0.45999999999999996,176.235,301.58,990.15,,,18.945,0.0
2022-01-31,43.044,93.614,0.9359999999999999,10.158,10.430000000000001,3.482,45.184000000000005,0.372,69.288,0.0,,,,,48.39,0.738,142.236,258.37800000000004,987.7139999999999,,,23.924,0.0
2022-02-01,43.61,75.0,1.85,17.025,17.88,6.99,44.14,0.64,32.589999999999996,0.0,,,,,94.515,0.185,151.065,33.07,989.0350000000001,,,13.44,0.01
2022-02-02,17.200000000000003,39.995000000000005,0.735,8.385,8.559999999999999,2.505,44.245000000000005,0.31,29.064999999999998,0.0,,,,,71.90666666666667,0.64,144.85,358.02,990.82,,,18.393333333333334,0.0
2022-02-03,37.5,78.16499999999999,0.93,8.593333333333334,8.99,2.646666666666667,44.28,0.32666666666666666,34.09666666666667,0.0,,,,,51.44,0.69,136.13,261.08666666666664,991.9533333333334,,,22.653333333333336,0.0
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,22.4,26.0,0.91,9.78,10.1,3.25,44.44,0.3,9.56,0.0,,,,,94.88,0.66,208.21,17.65,989.87,,,12.66,0.0
2022-02-06,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,30.2925,106.3,0.6283333333333333,6.788333333333334,6.489999999999999,22.439999999999998,49.875,0.2316666666666667,31.951666666666668,0.0,,,,,45.44333333333333,0.6633333333333333,146.35333333333332,258.74666666666667,969.7399999999999,,,23.246666666666666,0.0
2022-02-08,41.614,76.908,1.152,10.732,11.238,3.7019999999999995,45.646,0.288,23.362000000000002,0.0,,,,,64.578,0.666,180.656,146.826,990.488,,,20.324,0.0
2022-02-09,22.6125,53.82,1.4849999999999999,8.76,9.9275,3.025,45.4075,0.25,24.68,0.0,,,,,42.8575,0.7625,180.5325,329.805,991.16,,,25.2775,0.0
2022-02-10,40.665,71.58500000000001,0.62,7.734999999999999,7.779999999999999,2.2199999999999998,45.05,0.52,6.575,0.0,,,,,87.345,0.515,223.79,,991.1199999999999,,,13.1,0.0
2022-02-11,46.37833333333333,62.63333333333333,1.51,11.023333333333333,12.023333333333333,4.11,45.298333333333325,0.3666666666666667,14.160000000000002,0.0,,,,,72.46833333333333,0.385,137.96333333333334,139.17166666666665,990.1933333333333,,,19.235,0.0
2022-02-12,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,36.00928571428572,118.56928571428571,3.3614285714285717,14.694999999999999,17.873571428571427,6.665714285714286,45.31714285714286,0.48714285714285716,11.712142857142856,0.0,,,,,57.387857142857136,0.46642857142857147,193.80357142857142,172.325,988.8128571428572,,,20.610714285714288,0.0
2022-02-15,23.81625,71.326875,2.8474999999999997,9.95625,12.896875,4.38625,45.5875,0.283125,12.69375,0.0,,,,,60.15125,0.425625,168.276875,254.18363636363637,989.046875,,,18.88,0.0
2022-02-16,27.768,72.112,0.522,7.787999999999999,7.703999999999999,2.19,46.792,0.242,25.003999999999998,0.0,,,,,32.648,0.5660000000000001,140.16,313.82,984.756,,,28.772000000000002,0.0
2022-02-17,32.247142857142855,114.73357142857142,3.560714285714286,12.70142857142857,16.340714285714288,6.073571428571428,46.42642857142857,0.47500000000000003,12.573571428571428,0.0,,,,,60.762857142857136,0.5957142857142858,164.4742857142857,168.615,986.2714285714285,,,20.789285714285715,0.0
2022-02-18,29.579166666666666,90.14416666666666,2.2391666666666667,11.055,13.042083333333332,4.654583333333334,46.307500000000005,0.45416666666666666,10.052916666666667,0.0,,,,,68.735,0.51125,189.90625,177.91923076923078,988.0445833333333,,,19.59958333333333,0.0
2022-02-19,38.375416666666666,144.4213043478261,3.922916666666667,11.639583333333334,15.89625,5.96125,46.63458333333333,0.4891666666666667,7.520416666666667,0.0,,,,,71.86666666666666,0.40875,183.42166666666665,142.80615384615385,987.1954166666666,,,19.347916666666666,0.0008333333333333334
2022-02-20,27.991176470588236,60.147083333333335,2.9791666666666665,10.891666666666666,13.930416666666666,5.046666666666667,46.76125,0.48,6.82,0.0,,,,,85.85458333333334,0.445,162.44208333333333,88.65846153846154,985.74125,,,16.015833333333333,0.0008333333333333334
2022-02-21,15.11,38.06923076923077,0.8213333333333334,8.302666666666665,8.292666666666667,9.732666666666667,45.12133333333333,0.33533333333333337,16.814666666666668,0.0,,,,,81.738,0.48133333333333334,145.43133333333333,160.54777777777778,977.9673333333334,,,14.961333333333332,0.004666666666666666
2022-02-22,54.343333333333334,85.58,0.8633333333333333,10.485000000000001,10.628333333333334,3.5533333333333332,46.67666666666667,0.31,24.018333333333334,0.0,,,,,43.335,0.5016666666666666,160.05499999999998,277.4483333333333,992.6633333333333,,,25.563333333333333,0.0
2022-02-23,35.314,56.94199999999999,0.73,9.168333333333333,9.235,2.9916666666666667,46.879999999999995,0.24666666666666667,23.545,0.0,,,,,35.86833333333333,0.6383333333333333,116.11500000000001,263.85833333333335,993.7816666666668,,,27.561666666666667,0.0
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,
