From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2021-02-28,,35.10333333333333,1.5822222222222224,10.08,8.439565217391305,24.432222222222222,11.274,0.3791304347826087,4.828095238095238,,0.0,,,,3.8227272727272723,85.20454545454545,0.5822727272727273,232.07363636363635,135.535,,0.0
2021-03-01,,118.05208333333333,17.827058823529413,15.950625,23.189166666666665,54.34529411764706,8.026666666666667,0.9575,3.05875,,0.0,,,,6.035,75.40041666666666,0.2866666666666667,200.415,213.8447619047619,,0.0
2021-03-02,71.91,123.715,30.41764705882353,21.43176470588235,38.436,66.49588235294118,8.447368421052632,0.9490000000000001,1.4521052631578948,,0.0,,,,5.607368421052632,70.20526315789475,0.27210526315789474,155.61947368421053,120.35470588235295,,0.0
2021-03-03,67.31375,115.573125,9.343333333333334,18.316666666666666,27.399444444444445,48.541666666666664,7.045,0.7783333333333333,6.288333333333333,,0.0,,,,8.47888888888889,65.41722222222222,0.4227777777777778,180.65166666666667,251.01999999999998,,0.0
2021-03-04,37.217333333333336,102.09200000000001,3.989166666666667,21.667857142857144,17.863529411764706,47.395999999999994,5.4879999999999995,0.351764705882353,7.484,,0.02764705882352941,,,,12.368666666666666,46.57666666666667,0.634,263.71933333333334,317.34785714285715,,0.0
2021-03-05,37.8325,79.83583333333333,2.1714285714285717,16.987083333333334,17.604166666666668,44.965833333333336,8.72375,0.5004166666666666,5.182083333333334,,0.0,,,,9.997916666666667,53.057916666666664,0.41958333333333336,228.90625,279.165,,0.0
2021-03-06,50.018750000000004,102.50041666666665,2.2734782608695654,19.254166666666666,21.291666666666668,46.668749999999996,8.881666666666666,0.6808333333333333,4.24625,,0.0,,,,8.952916666666667,53.27708333333334,0.4033333333333333,185.5929166666667,175.29684210526315,,0.0
2021-03-07,46.15210526315789,77.28105263157894,0.6292307692307693,10.903076923076924,6.0218181818181815,25.706666666666667,8.322380952380954,0.44,7.168571428571428,,0.0,,,,9.87904761904762,65.22619047619048,0.7452380952380953,227.8447619047619,181.565,,0.0
2021-03-08,16.838124999999998,34.095,1.9285,12.40611111111111,9.370416666666666,29.095000000000002,7.017826086956521,0.3954166666666667,5.798260869565218,,0.0,,,,4.650869565217391,89.72217391304348,0.7069565217391305,242.02217391304347,32.54047619047619,,0.004583333333333333
2021-03-09,68.37,74.21066666666665,0.22941176470588237,0.023076923076923075,0.11791666666666667,0.25133333333333335,8.513636363636364,0.48625,2.3163636363636364,,0.0,,,,6.364090909090908,83.01818181818182,0.41500000000000004,164.7368181818182,106.21545454545453,,0.0
