From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3)
2014-12-05,,,122.58333333333333,168.20388888888888,166.07,176.09142857142857,8.865833333333333,,,
2014-12-06,,,60.020833333333336,108.51136363636364,117.45833333333333,221.64583333333334,7.687916666666666,,,
2014-12-07,,,56.020833333333336,128.98958333333334,114.04166666666667,234.64583333333334,7.6883333333333335,,,
2014-12-08,,,83.71875,90.47368421052632,107.4047619047619,238.23809523809524,8.26,,,
2014-12-09,,,124.55782608695652,215.279,201.52100000000002,157.79149999999998,7.91,,,
2014-12-10,,,85.52083333333333,180.06958333333333,166.16666666666666,184.03125,7.713333333333334,,,
2014-12-11,,,89.09041666666667,191.62166666666667,174.14916666666667,195.77791666666667,7.6825,,,
2014-12-12,,,133.53125,208.9375,189.9875,203.4625,7.665,,,
2014-12-13,,,37.604166666666664,82.52083333333333,73.33333333333333,274.55555555555554,6.850833333333333,,,
2014-12-14,,,19.239583333333332,34.489583333333336,34.0,308.4509090909091,7.226666666666667,,,
2014-12-15,,,25.72222222222222,59.458333333333336,52.52777777777778,282.26,7.308888888888889,,,
2014-12-16,,,52.75,161.28846153846155,128.6346153846154,286.6388888888889,4.729230769230769,,,
2014-12-17,,,42.878461538461536,125.76307692307692,101.69846153846153,301.25,4.073846153846154,,,
2014-12-18,,,,,,,,,,
2014-12-19,,,,,,,,,,
2014-12-20,,,47.8,139.125,112.875,313.5,3.771,1.828,,
2014-12-21,,,63.520833333333336,157.28125,135.5625,297.6147619047619,4.197826086956522,3.238571428571429,,
2014-12-22,,,68.875,144.57608695652175,138.65958333333333,297.7877272727273,3.8683333333333336,2.3164285714285713,,
2014-12-23,,,63.625,129.9318181818182,121.52173913043478,248.76545454545456,4.833333333333333,3.2600000000000002,,
2014-12-24,,,98.9375,220.68478260869566,200.69083333333333,267.4479166666667,3.5136363636363637,2.476111111111111,,
2014-12-25,,,46.458333333333336,131.14583333333334,107.5625,334.0681818181818,4.590869565217392,2.639090909090909,,
2014-12-26,,,36.857142857142854,97.82142857142857,81.89285714285714,334.8333333333333,4.435714285714286,,,
2014-12-27,,,,,,,,,,
2014-12-28,,,,,,,,,,
2014-12-29,,,,,,,,,,
2014-12-30,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-01,,,,,,,,,,
2015-01-02,,,,,,,,,,
2015-01-03,,,66.65625,155.9375,137.09375,289.5625,4.42,2.735,,
2015-01-04,,,42.9375,115.8125,96.53125,325.1630434782609,4.29375,3.54,,
2015-01-05,,,34.99666666666666,102.125,82.80208333333333,332.729,4.609583333333333,1.8522222222222224,,
2015-01-06,,,36.583333333333336,104.44791666666667,85.22916666666667,330.3854166666667,4.28875,1.8855,,
2015-01-07,,,49.770833333333336,124.07291666666667,106.42708333333333,334.93041666666664,4.485,2.005,,
2015-01-08,,,46.916666666666664,127.98958333333333,106.25,328.10714285714283,3.936666666666667,2.220769230769231,53.535714285714285,
2015-01-09,187.0,,38.302083333333336,116.42708333333333,93.125,362.6979166666667,4.1570833333333335,4.130769230769231,48.90125,
2015-01-10,,,67.66666666666667,162.16666666666666,142.08333333333334,324.625,4.814782608695652,2.395,64.54166666666667,
2015-01-11,,,57.072916666666664,138.59375,120.125,341.4375,4.224347826086956,7.004705882352941,58.973684210526315,
2015-01-12,,,45.885416666666664,119.60416666666667,100.91666666666667,353.25,4.700833333333333,2.1752380952380954,40.28,
2015-01-13,,,50.854166666666664,122.57291666666667,106.5,351.8645833333333,4.79875,2.0716666666666668,71.88,
2015-01-14,,,39.854166666666664,108.46875,90.11458333333333,366.6979166666667,4.5825000000000005,2.423636363636364,111.35714285714286,
2015-01-15,194.0,,84.15625,195.22916666666666,172.3125,303.875,4.59625,2.6157142857142857,66.171875,
2015-01-16,,,72.9375,177.00333333333333,153.69791666666666,324.6979166666667,4.22,2.5620000000000003,57.69117647058823,
2015-01-17,,,92.375,202.64583333333334,184.21875,298.1458333333333,4.0687500000000005,2.0780000000000003,38.84722222222222,
2015-01-18,,,91.36458333333333,200.06583333333333,181.15625,289.8229166666667,3.9891666666666663,2.8494444444444444,52.671875,
2015-01-19,,,38.395833333333336,118.5,94.26041666666667,379.7604166666667,4.4421739130434785,2.1404761904761904,66.08823529411765,
2015-01-20,,,30.625,96.02083333333333,76.03125,411.5531818181818,5.1970833333333335,1.924090909090909,70.245,
2015-01-21,,,26.09375,77.4375,62.375,418.645,4.9625,1.7425000000000002,140.0,
2015-01-22,,,,,,,,,,
2015-01-23,,,,,,,,,,
2015-01-24,,,,,,,,,,
2015-01-25,,,27.925,97.4,74.55,125.625,4.282,1.6577777777777778,9.25,
2015-01-26,,,25.760416666666668,78.27083333333333,62.604166666666664,133.72916666666666,4.75875,2.006666666666667,20.177083333333332,
2015-01-27,,,34.15625,101.75,81.82291666666667,67.70833333333333,4.653333333333333,2.098888888888889,17.645833333333332,
2015-01-28,,,34.979166666666664,98.70833333333333,80.94791666666667,63.104166666666664,4.756666666666667,2.1886363636363635,12.104166666666666,
2015-01-29,,,45.885416666666664,127.63541666666667,105.15625,75.14583333333333,4.670416666666667,2.523125,12.458333333333334,
2015-01-30,,,36.708333333333336,111.17708333333333,88.91666666666667,104.83333333333333,4.835,1.9683333333333333,10.145833333333334,
2015-01-31,,,51.479166666666664,138.3125,114.64583333333333,77.37136363636364,5.58625,2.6377272727272727,9.46875,
2015-02-01,,,89.0625,183.54347826086956,175.34375,117.078125,5.45625,2.8146666666666667,35.5,
2015-02-02,,,25.08695652173913,83.90217391304348,64.98565217391305,142.67391304347825,4.8539130434782605,1.961764705882353,43.57608695652174,
2015-02-03,,,24.520833333333332,82.26041666666667,63.666666666666664,94.55208333333333,5.008333333333334,1.9473913043478261,34.40625,
2015-02-04,,,28.65625,86.3125,69.21875,64.69791666666667,4.8725,2.1205,19.21875,
2015-02-05,153.5,,52.510416666666664,131.86791666666667,113.26041666666667,74.6375,5.03125,2.664761904761905,22.833333333333332,
2015-02-06,,,103.29166666666667,227.53125,205.4375,89.08333333333333,5.26375,2.7775,23.364583333333332,
2015-02-07,,,96.13541666666667,213.6875,192.07291666666666,85.1413043478261,6.096666666666667,5.639166666666667,31.520833333333332,
2015-02-08,,,66.69791666666667,166.70833333333334,142.97916666666666,124.45833333333333,5.894166666666667,2.8746666666666667,18.15625,
2015-02-09,,,45.34375,130.54166666666666,106.36458333333333,156.0625,7.427391304347827,2.2399999999999998,10.052083333333334,
2015-02-10,,,52.260416666666664,139.92708333333334,116.91666666666667,152.23958333333334,5.401304347826087,2.333076923076923,11.520833333333334,
2015-02-11,,,67.25,171.15625,145.71875,131.38208333333333,6.079166666666667,2.268,12.760416666666666,
2015-02-12,,,67.25,177.95454545454547,149.3109090909091,122.71181818181817,5.447272727272727,2.5662499999999997,14.424545454545456,
2015-02-13,,,74.0,137.23,129.0568181818182,167.69736842105263,5.822083333333333,2.1178947368421053,26.541666666666668,
2015-02-14,,,113.13541666666667,180.04166666666666,177.7625,140.645625,6.937916666666666,2.4475000000000002,42.604166666666664,
2015-02-15,,,83.89583333333333,201.59375,175.47916666666666,107.58681818181817,5.935833333333334,2.5558823529411767,42.854166666666664,
2015-02-16,,,35.52173913043478,98.95652173913044,81.48913043478261,158.78125,5.179166666666666,1.53,52.052083333333336,
2015-02-17,,,179.375,352.125,332.96000000000004,168.95652173913044,5.482916666666667,2.5115,52.489583333333336,
2015-02-18,,,83.63541666666667,180.30208333333334,163.91666666666666,111.26041666666667,6.072916666666667,2.238947368421053,47.510416666666664,
2015-02-19,,,28.520833333333332,82.48958333333333,67.05208333333333,181.04166666666666,5.078333333333333,2.058181818181818,50.114583333333336,
2015-02-20,,,24.875,77.67708333333333,61.489583333333336,182.84375,5.59875,1.8186363636363636,54.614583333333336,
2015-02-21,,,50.9375,126.73958333333333,108.83333333333333,151.94791666666666,7.067083333333334,1.9831818181818184,47.15625,
2015-02-22,,,26.552083333333332,80.63541666666667,64.46875,168.41666666666666,6.072500000000001,1.8825,45.53125,
2015-02-23,,,38.4375,110.61458333333333,90.07291666666667,55.05,5.737916666666667,2.450454545454545,41.96875,
2015-02-24,,,53.6875,125.58333333333333,110.42708333333333,42.6875,5.670833333333333,2.02,48.395833333333336,
2015-02-25,,,12.565,56.157222222222224,40.02333333333333,51.315,5.712941176470588,1.9480952380952379,53.75,
2015-02-26,,,,,,,,1.981818181818182,40.328947368421055,
2015-02-27,,,6.458,57.375,53.158,24.775,,1.860769230769231,47.4375,
2015-02-28,,,4.604166666666667,9.635416666666666,8.791666666666666,8.802083333333334,,2.094444444444444,57.59375,
2015-03-01,,,3.1354166666666665,6.5,4.625,4.75,,4.522777777777778,40.385416666666664,
2015-03-02,,,7.71875,24.696818181818184,17.746666666666666,16.0625,,2.2329166666666667,46.260416666666664,
2015-03-03,,,16.07608695652174,43.96739130434783,36.41304347826087,17.293478260869566,,2.3243478260869566,38.45652173913044,
2015-03-04,,,17.583333333333332,46.6875,39.09375,19.88095238095238,,2.3249999999999997,38.104166666666664,
2015-03-05,,,30.854166666666668,71.46875,63.104166666666664,20.3475,,2.3666666666666667,44.010416666666664,
2015-03-06,,,12.25,33.677083333333336,27.84375,29.391304347826086,,1.955,51.260416666666664,
2015-03-07,,,10.25,29.447916666666668,24.03125,25.5625,,2.221111111111111,35.614583333333336,
2015-03-08,,,11.5,29.270833333333332,24.979166666666668,24.510416666666668,,2.0465,36.979166666666664,
2015-03-09,,,10.776363636363637,29.571818181818184,24.431818181818183,24.727272727272727,,2.1116666666666664,36.61727272727273,
2015-03-10,,,11.59375,32.020833333333336,26.46875,24.020833333333332,,2.097391304347826,39.177083333333336,
2015-03-11,,,17.052083333333332,43.84375,37.166666666666664,21.63095238095238,,2.92,37.78125,
2015-03-12,,,18.9375,48.3125,41.09375,19.602272727272727,,3.4968421052631578,34.145833333333336,
2015-03-13,,,15.447916666666666,43.572916666666664,35.708333333333336,25.302083333333332,,2.4053846153846155,29.552083333333332,
2015-03-14,,,13.59375,34.520833333333336,29.40625,36.166666666666664,,1.9029166666666668,27.614583333333332,
2015-03-15,,,10.864583333333334,25.208333333333332,22.177083333333332,41.197916666666664,,2.0241666666666664,26.020833333333332,
2015-03-16,,,12.5,27.802083333333332,24.989583333333332,38.916666666666664,,2.146666666666667,30.614583333333332,
2015-03-17,,,13.3125,31.760416666666668,27.729166666666668,39.416666666666664,,4.301904761904762,31.197916666666668,
2015-03-18,,,13.104166666666666,30.96875,27.15625,37.854166666666664,,2.2575,37.65625,
2015-03-19,,,18.40625,43.3125,38.0625,30.670454545454547,,2.65625,28.84375,
2015-03-20,,,21.135416666666668,49.03125,43.208333333333336,27.1835,,2.39875,31.635416666666668,
2015-03-21,,,19.84375,46.989583333333336,41.15625,25.985652173913042,,2.076363636363636,28.958333333333332,
2015-03-22,,,11.895833333333334,31.53125,26.416666666666668,32.270833333333336,,2.1933333333333334,36.8125,
2015-03-23,,,17.8125,42.71875,37.135416666666664,28.547619047619047,,2.611904761904762,30.21875,
2015-03-24,,,19.291666666666668,47.270833333333336,40.78125,21.567619047619047,,2.487692307692308,34.489583333333336,
2015-03-25,,,19.145833333333332,48.989583333333336,41.635416666666664,13.89625,4.1049999999999995,2.2945,43.458333333333336,
2015-03-26,,,14.7125,43.925,35.2375,14.129444444444443,8.615,2.245294117647059,26.1125,
2015-03-27,,,10.625,40.21875,30.114583333333332,16.96391304347826,11.402916666666668,2.7062500000000003,33.0625,
2015-03-28,,,20.221999999999998,64.472,50.66133333333333,16.173333333333332,9.1,3.1181818181818177,36.73866666666667,
2015-03-29,,,9.770833333333334,37.84375,28.09375,19.617916666666666,10.136666666666667,1.9917647058823529,45.854166666666664,
2015-03-30,,,4.114583333333333,22.34375,15.145833333333334,26.989583333333332,11.3925,1.8452173913043477,41.197916666666664,
2015-03-31,,,6.177083333333333,28.322916666666668,20.0625,24.518260869565214,11.775833333333333,2.220833333333333,51.416666666666664,
2015-04-01,,,14.3125,45.71875,35.947916666666664,19.9375,10.568333333333333,1.7447368421052631,78.646,
2015-04-02,,,4.416666666666667,24.385416666666668,16.510416666666668,22.0,11.969166666666666,1.7447826086956524,64.42375,
2015-04-03,,,4.385416666666667,23.177083333333332,15.895833333333334,22.46875,11.151666666666666,1.8724999999999998,42.53125,
2015-04-04,,,4.885416666666667,23.927083333333332,16.645833333333332,22.197916666666668,11.120416666666666,1.781818181818182,34.677083333333336,
2015-04-05,,,11.979166666666666,39.510416666666664,30.78125,18.25,10.744166666666667,2.0995,46.90625,
2015-04-06,,,16.916666666666668,50.677083333333336,40.666666666666664,15.441176470588236,10.3075,1.8123529411764707,38.770833333333336,
2015-04-07,,,4.927083333333333,25.947916666666668,17.78125,21.572916666666668,12.077916666666667,1.814,43.96875,
2015-04-08,,,8.729166666666666,35.291666666666664,25.927083333333332,15.052083333333334,12.854583333333332,1.7008695652173913,37.177083333333336,
2015-04-09,,,7.8125,34.166666666666664,24.541666666666668,15.927083333333334,13.152083333333332,2.16,35.239583333333336,
2015-04-10,,,11.916666666666666,43.052083333333336,32.583333333333336,14.476190476190476,10.546666666666667,2.6371428571428575,36.3125,
2015-04-11,,,15.416666666666666,49.65625,38.958333333333336,14.869375,7.753333333333334,2.2711111111111113,41.822916666666664,
2015-04-12,,,5.541666666666667,28.958333333333332,19.947916666666668,19.354166666666668,6.819166666666667,2.0925,26.552083333333332,
2015-04-13,,,12.575,39.25,31.1,12.55,6.316,2.071,26.775,
2015-04-14,,,,,,,,,,
2015-04-15,,,,,,,,,,
2015-04-16,,,,,,,,,,
2015-04-17,,,,,,,,,,
2015-04-18,,,19.708333333333332,61.40909090909091,49.82545454545455,14.928571428571429,6.5627272727272725,2.676,45.43181818181818,
2015-04-19,,,17.729166666666668,54.895833333333336,43.614583333333336,13.83875,7.401666666666667,2.088,53.614583333333336,
2015-04-20,,,7.9375,35.875,25.614583333333332,18.032608695652176,6.9375,1.9695,58.9375,
2015-04-21,,,11.020833333333334,42.041666666666664,31.385416666666668,15.614583333333334,8.335833333333333,2.7205,38.739583333333336,
2015-04-22,,,12.59375,45.75,34.5625,14.283636363636363,9.169166666666667,1.9227272727272726,42.677083333333336,
2015-04-23,,,22.447916666666668,68.38541666666667,54.677083333333336,14.517857142857142,7.492222222222223,2.4516666666666667,46.90625,
2015-04-24,,,19.708333333333332,64.72916666666667,50.46875,17.681176470588234,7.080625,2.31,46.479166666666664,
2015-04-25,,,8.59375,37.71875,27.145833333333332,28.532608695652176,5.37625,1.7904761904761906,66.14583333333333,
2015-04-26,,,3.4166666666666665,26.09375,16.78125,36.458333333333336,5.315,1.9958333333333333,57.25,
2015-04-27,,,3.6354166666666665,27.552083333333332,17.645833333333332,35.875,5.985833333333333,1.8675,49.291666666666664,
2015-04-28,,,3.5520833333333335,27.114583333333332,17.385416666666668,33.90625,6.341666666666666,2.2295833333333333,57.885416666666664,
2015-04-29,,,3.9895833333333335,29.375,18.916666666666668,33.229166666666664,7.4870833333333335,2.1816666666666666,61.78125,
2015-04-30,,,3.7916666666666665,29.072916666666668,18.729166666666668,33.635416666666664,7.115833333333334,1.8220833333333335,56.125,
2015-05-01,,,4.34375,29.864583333333332,19.46875,33.333333333333336,7.9870833333333335,2.0175,58.916666666666664,
2015-05-02,,,12.125,49.760416666666664,36.25,30.829545454545453,7.541250000000001,2.2877272727272726,50.135416666666664,
2015-05-03,,,19.927083333333332,68.42708333333333,52.625,30.75,6.5683333333333325,2.37,62.697916666666664,
2015-05-04,,,20.875,74.5625,56.645833333333336,33.56045454545455,7.8879166666666665,2.0140000000000002,48.302083333333336,
2015-05-05,,,25.427083333333332,89.77083333333333,68.41666666666667,31.884761904761906,9.342083333333333,2.629375,42.625,
2015-05-06,,,15.510416666666666,67.125,48.395833333333336,46.086666666666666,8.872916666666667,2.238235294117647,38.53125,
2015-05-07,,,9.125,53.84375,36.052083333333336,60.552083333333336,7.8691666666666675,1.8942857142857144,34.34375,
2015-05-08,,,12.135416666666666,59.104166666666664,41.302083333333336,58.635416666666664,7.804166666666667,2.120416666666667,35.041666666666664,
2015-05-09,,,18.427083333333332,71.88541666666667,53.197916666666664,50.75,9.428333333333333,2.13,27.3125,
2015-05-10,,,14.0625,65.875,46.520833333333336,58.479166666666664,6.492916666666667,2.4828571428571427,42.958333333333336,
2015-05-11,,,5.947916666666667,48.3125,30.583333333333332,71.28125,6.205416666666667,2.3929411764705883,50.375,
2015-05-12,,,4.125,41.822916666666664,25.666666666666668,75.0,5.967083333333334,2.205909090909091,38.458333333333336,
2015-05-13,,,5.28125,45.239583333333336,28.364583333333332,72.54166666666667,5.273333333333333,1.683529411764706,24.510416666666668,
2015-05-14,,,6.5625,46.25,29.9375,71.375,4.6875,,24.875,
2015-05-15,,,,,,,,,,
2015-05-16,,,,,,,,,,
2015-05-17,,,,,,,,,,
2015-05-18,,,,,,,,,,
2015-05-19,,,,,,,,,,
2015-05-20,,,14.392857142857142,72.1542857142857,50.04714285714285,56.42857142857143,5.975714285714285,2.7039999999999997,24.452857142857145,
2015-05-21,,,10.333333333333334,60.114583333333336,40.375,65.98958333333333,7.850416666666667,2.832307692307692,44.822916666666664,
2015-05-22,,,9.34375,59.989583333333336,39.510416666666664,69.07291666666667,7.80875,1.9333333333333333,43.21875,
2015-05-23,,,10.75,59.6875,40.53125,66.98958333333333,9.548333333333334,2.2305555555555556,41.447916666666664,
2015-05-24,,,12.677083333333334,64.8125,44.78125,63.75,8.711666666666668,2.475714285714286,51.916666666666664,
2015-05-25,,,15.614583333333334,69.19791666666667,49.489583333333336,59.708333333333336,8.455,2.097058823529412,39.885416666666664,
2015-05-26,,,8.364583333333334,55.572916666666664,36.4375,69.84375,7.897083333333334,1.9759090909090908,36.78125,
2015-05-27,,,12.84375,69.95833333333333,47.666666666666664,62.28125,10.37625,2.2725,55.072916666666664,
2015-05-28,,,18.194166666666664,76.84041666666667,55.77458333333333,58.955000000000005,8.039166666666667,2.1473684210526316,44.035,
2015-05-29,,,12.15625,66.85416666666667,45.458333333333336,69.72916666666667,6.690833333333334,2.697058823529412,43.104166666666664,
2015-05-30,,,13.041666666666666,68.42708333333333,47.09375,69.95833333333333,5.792916666666667,1.756842105263158,38.270833333333336,
2015-05-31,,,7.625,53.489583333333336,34.697916666666664,80.75,7.149583333333333,1.776818181818182,50.052083333333336,
2015-06-01,,,6.145833333333333,53.65625,33.552083333333336,82.47916666666667,6.1275,1.6323809523809525,39.583333333333336,
2015-06-02,,,6.003333333333334,53.239583333333336,33.163333333333334,83.98958333333333,6.802916666666667,2.5233333333333334,53.572916666666664,
2015-06-03,,,7.010416666666667,56.520833333333336,35.75,82.05208333333333,5.3675,1.8162500000000001,26.260416666666668,
2015-06-04,,,7.260416666666667,58.364583333333336,36.958333333333336,81.35416666666667,5.03125,2.0658333333333334,45.166666666666664,
2015-06-05,,,9.895833333333334,65.73958333333333,43.3125,77.84375,4.940416666666667,2.1125,44.697916666666664,
2015-06-06,,,8.59375,62.354166666666664,40.21875,79.44791666666667,5.814166666666666,2.1445833333333333,45.052083333333336,
2015-06-07,,,12.6875,69.17708333333333,47.125,74.73958333333333,4.665,2.3,45.239583333333336,
2015-06-08,,,17.020833333333332,82.01041666666667,57.489583333333336,67.79166666666667,5.4816666666666665,2.420909090909091,59.520833333333336,
2015-06-09,,,8.833333333333334,60.489583333333336,39.34375,78.39583333333333,5.91875,1.8552941176470588,43.25,
2015-06-10,,,5.375,47.447916666666664,29.59375,84.1875,5.40125,1.8716666666666668,35.09375,
2015-06-11,,,6.588235294117647,52.86764705882353,33.44117647058823,81.58823529411765,6.1376470588235295,2.1005882352941176,27.5,
2015-06-12,,,8.09375,55.333333333333336,36.052083333333336,81.08333333333333,6.547499999999999,1.921304347826087,32.864583333333336,
2015-06-13,,,7.46875,54.5625,35.125,84.09375,6.7491666666666665,2.0522727272727272,29.875,
2015-06-14,,,5.104166666666667,50.260416666666664,30.958333333333332,89.05208333333333,5.810833333333334,1.8504166666666666,38.520833333333336,
2015-06-15,,,8.760416666666666,60.739583333333336,39.427083333333336,82.70833333333333,4.985416666666667,2.5279166666666666,58.072916666666664,
2015-06-16,,,13.725833333333334,68.52791666666667,47.576249999999995,74.545,7.224583333333334,2.627,50.899166666666666,
2015-06-17,,,10.864583333333334,64.84375,43.375,77.84375,6.802083333333333,2.0543478260869565,41.322916666666664,
2015-06-18,,,14.354166666666666,71.38541666666667,49.604166666666664,73.26041666666667,7.083333333333333,2.2804545454545457,43.364583333333336,
2015-06-19,,,7.28125,53.520833333333336,34.291666666666664,86.38541666666667,4.779583333333333,1.6752380952380952,34.864583333333336,
2015-06-20,,,4.010416666666667,44.322916666666664,26.729166666666668,92.63541666666667,5.2875000000000005,1.7170833333333333,37.59375,
2015-06-21,,,4.666666666666667,45.864583333333336,28.135416666666668,94.11458333333333,6.72125,1.7183333333333335,35.3125,
2015-06-22,,,4.822916666666667,47.791666666666664,29.322916666666668,92.11458333333333,5.757916666666667,1.7083333333333333,30.322916666666668,
2015-06-23,,,8.427083333333334,54.104166666666664,35.583333333333336,87.09375,5.96875,1.7135294117647057,49.632083333333334,
2015-06-24,,,5.798749999999999,48.930416666666666,30.67375,91.05541666666666,5.7370833333333335,,38.395833333333336,
2015-06-25,,,4.357142857142857,43.0,26.321428571428573,97.19791666666667,5.638750000000001,,34.208333333333336,
2015-06-26,,,6.384444444444444,54.80555555555556,34.36555555555556,85.04166666666667,5.965833333333333,,32.364583333333336,
2015-06-27,,,5.416666666666667,48.572916666666664,30.302083333333332,89.38541666666667,7.363333333333333,,30.90625,
2015-06-28,,,6.0,50.645833333333336,31.739583333333332,90.11458333333333,8.274583333333334,,29.614583333333332,
2015-06-29,,,4.177083333333333,45.854166666666664,27.739583333333332,94.05208333333333,5.354166666666667,,34.802083333333336,
2015-06-30,,,4.583333333333333,46.833333333333336,28.541666666666668,93.65625,6.394166666666667,,33.291666666666664,
2015-07-01,,,4.75,47.708333333333336,29.260416666666668,92.0625,6.1866666666666665,,35.3125,
2015-07-02,,,5.822916666666667,54.958333333333336,33.96875,91.23958333333333,5.857499999999999,,46.28125,
2015-07-03,,,5.208333333333333,49.15625,30.395833333333332,93.63541666666667,5.751666666666666,,37.572916666666664,
2015-07-04,,,5.395833333333333,47.729166666666664,29.75,94.1875,6.695416666666667,,32.979166666666664,
2015-07-05,,,7.427083333333333,52.84375,34.25,91.75,7.097083333333334,,21.572916666666668,
2015-07-06,,,4.677083333333333,46.489583333333336,28.552083333333332,97.10416666666667,5.835416666666667,,18.375,
2015-07-07,,,5.104166666666667,50.020833333333336,30.71875,94.92708333333333,5.972916666666666,,28.114583333333332,
2015-07-08,,,5.458333333333333,50.0,31.03125,93.3125,7.591666666666666,,30.322916666666668,
2015-07-09,,,6.833333333333333,47.416666666666664,30.75,95.6875,6.294583333333333,,32.909565217391304,
2015-07-10,,,5.434782608695652,41.880434782608695,26.76086956521739,97.94791666666667,6.735833333333333,,31.354166666666668,
2015-07-11,,,,,,100.4,6.234,,36.99428571428571,
2015-07-12,,,,,,100.35416666666667,6.107916666666667,,19.947916666666668,
2015-07-13,,,16.2,63.9,47.05,94.76041666666667,6.425,,18.166666666666668,
2015-07-14,,,6.614583333333333,52.479166666666664,33.302083333333336,91.92708333333333,6.3116666666666665,,17.604166666666668,
2015-07-15,,,5.160714285714286,41.267857142857146,26.196428571428573,98.23214285714286,5.751428571428571,,16.75,
2015-07-16,,,,,,,,,,
2015-07-17,,,,,,,,,,
2015-07-18,,,,,,,,,,
2015-07-19,,,,,,,,,,
2015-07-20,,,,,,,,,,
2015-07-21,,,,,,,,,,
2015-07-22,,,,,,,,,,
2015-07-23,,,,,,,,,,
2015-07-24,,,,,,,,,,
2015-07-25,,,,,,,,,,
2015-07-26,,,,,,,,,,
2015-07-27,,,,,,,,,,
2015-07-28,,,,,,,,,,
2015-07-29,,,,,,,,,,
2015-07-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-01,,,,,,,,,,
2015-08-02,,,,,,,,,,
2015-08-03,,,,,,,,,,
2015-08-04,,,,,,,,,,
2015-08-05,,,,,,,,,,
2015-08-06,,,,,,,,,,
2015-08-07,,,,,,,,,,
2015-08-08,,,,,,,,,,
2015-08-09,,,,,,,,,,
2015-08-10,,,,,,,,,,
2015-08-11,,,,,,,,,,
2015-08-12,,,,,,,,,,
2015-08-13,,,,,,,,,,
2015-08-14,,,,,,,,,,
2015-08-15,,,,,,,,,,
2015-08-16,,,,,,,,,,
2015-08-17,,,,,,,,,,
2015-08-18,,,,,,,,,,
2015-08-19,,,,,,,,,,
2015-08-20,,,,,,,,,,
2015-08-21,,,,,,,,,,
2015-08-22,,,,,,,,,,
2015-08-23,,,11.006153846153847,45.88461538461539,33.2823076923077,94.48692307692308,5.5346153846153845,,23.333076923076923,
2015-08-24,,,12.177083333333334,47.854166666666664,35.375,91.97916666666667,6.628333333333334,,21.947916666666668,
2015-08-25,,,11.552083333333334,60.479166666666664,41.541666666666664,86.19791666666667,6.009166666666666,,27.635416666666668,
2015-08-26,,,10.458333333333334,44.8125,32.229166666666664,92.95833333333333,8.3725,,26.791666666666668,
2015-08-27,,,,,,,,,,
2015-08-28,,,,,,,,,,
2015-08-29,,,,,,,,,,
2015-08-30,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-01,,,,,,,,,,
2015-09-02,,,,,,,,,,
2015-09-03,,,,,,,,,,
2015-09-04,,,,,,,,,,
2015-09-05,,,,,,,,,,
2015-09-06,,,,,,,,,,
2015-09-07,,,,,,,,,,
2015-09-08,,,,,,,,,,
2015-09-09,,,,,,,,,,
2015-09-10,,,,,,,,,,
2015-09-11,,,11.017857142857142,56.42857142857143,38.94642857142857,86.08928571428571,6.003571428571428,,48.160714285714285,
2015-09-12,,,11.666666666666666,53.40625,37.90625,88.1875,6.555833333333333,,43.864583333333336,
2015-09-13,,,10.572916666666666,50.270833333333336,35.302083333333336,91.88541666666667,6.327083333333333,,43.125,
2015-09-14,,,15.479166666666666,66.80208333333333,48.145833333333336,78.94791666666667,7.395416666666667,,53.225833333333334,
2015-09-15,,,10.1875,51.645833333333336,35.708333333333336,90.58333333333333,7.3175,,48.369565217391305,
2015-09-16,,,9.489583333333334,51.84375,35.260416666666664,92.60416666666667,5.5945833333333335,,37.885416666666664,
2015-09-17,,,12.921052631578947,55.14894736842105,39.77210526315789,89.9121052631579,5.348947368421053,,46.648947368421055,
2015-09-18,,,10.076923076923077,48.73076923076923,34.07692307692308,92.53846153846153,4.39,,30.653846153846153,
2015-09-19,,,10.65625,74.38541666666667,48.197916666666664,81.67708333333333,6.654583333333334,,35.604166666666664,
2015-09-20,,,9.458333333333334,197.625,112.85416666666667,54.45,6.172083333333333,,36.670434782608694,
2015-09-21,,,9.131578947368421,209.8815789473684,119.10526315789474,,6.910416666666666,,38.760416666666664,
2015-09-22,,,11.556666666666667,174.22,95.66666666666667,7.4433333333333325,6.108333333333333,,35.9375,
2015-09-23,,,8.0,247.0,5.0,4.0,6.639583333333333,,31.208333333333332,
2015-09-24,,,,,,,7.309166666666666,,34.395833333333336,
2015-09-25,,,,,,,6.116666666666667,,32.25,
2015-09-26,,,,,,,6.994583333333334,,31.15625,
2015-09-27,,,,,,,7.44125,,45.427083333333336,
2015-09-28,,,,,,,6.770833333333333,,29.447916666666668,
2015-09-29,,,11.225,34.22222222222222,21.984,11.017,7.602916666666666,,33.947916666666664,
2015-09-30,,,8.819166666666666,24.791666666666668,19.135416666666668,9.010416666666666,6.670416666666667,,40.84722222222222,
2015-10-01,,,12.4825,29.34375,25.645833333333332,8.302083333333334,7.44125,,49.89625,
