From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,
2021-04-14,25.173000000000002,34.739,0.8130000000000001,2.238,0.8400000000000001,2.0279999999999996,12.654,0.0,51.633,0.0,0.0,,,,32.931,5.787,126.525,37.636,,,,11.359,0.0
2021-04-15,20.46625,29.31863636363636,0.74625,2.02,0.7195833333333334,1.87375,10.782499999999999,0.0,52.762499999999996,0.0,0.0,,,,30.79625,5.7370833333333335,115.29791666666667,82.52708333333332,,,,10.508750000000001,0.08958333333333333
2021-04-16,18.96913043478261,26.165217391304346,0.7108333333333333,1.9491666666666667,0.7245833333333334,1.7691666666666668,9.526666666666666,0.0,,0.0,0.0,,,,32.58,3.970833333333333,110.98125,54.962916666666665,,,,8.62375,0.22583333333333333
2021-04-17,7.235555555555556,18.584285714285716,0.5836363636363636,1.5463636363636362,0.5536363636363636,1.4345454545454546,7.464545454545455,0.0,,0.0,0.0,,,,10.901666666666666,1.3883333333333334,50.70499999999999,34.888888888888886,,,,3.2616666666666667,0.004545454545454546
2021-04-18,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,30.1125,39.29125,0.8225,2.1175,0.65875,1.9725,15.8125,0.0,,0.0,0.0,,,,30.00625,4.09,114.01125,15.21125,,,,11.68125,0.0
2021-04-28,22.389166666666668,28.69333333333333,0.8516666666666667,2.1858333333333335,0.7516666666666666,1.9675,14.493333333333332,0.0,,0.0,0.0,,,,33.92166666666667,4.464166666666666,113.93666666666667,106.16083333333334,,,,11.066666666666668,0.0
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,23.435454545454547,29.169523809523806,0.7004166666666666,1.9908333333333335,0.7804166666666666,1.8408333333333333,8.707083333333333,0.0,,0.0,0.0,,,,34.47125,4.23125,101.42833333333333,55.291666666666664,,,,9.072916666666666,0.12166666666666666
2021-05-02,15.790416666666665,19.357499999999998,0.6570833333333334,1.8929166666666666,0.7391666666666666,1.7425,8.035,0.0,,0.0,0.0,,,,33.92541666666667,3.5091666666666668,100.855,39.5425,,,,8.780833333333334,0.02416666666666667
2021-05-03,15.434166666666668,19.16541666666667,0.6791666666666667,1.8787500000000001,0.71,1.7295833333333333,7.815,0.0,,0.0,0.0,,,,34.15304347826087,2.506086956521739,86.27869565217392,34.64625,,,,6.78695652173913,0.3233333333333333
2021-05-04,11.193478260869565,14.149565217391304,0.6749999999999999,1.9433333333333334,0.7404166666666666,1.7854166666666667,7.920833333333333,0.0,,0.0,0.0,,,,24.921,2.256,64.69500000000001,33.5175,,,,4.782,0.0375
2021-05-05,13.385454545454547,16.450909090909093,0.6954166666666667,1.9429166666666668,0.7225,1.7750000000000001,8.24,0.0,,0.0,0.0,,,,29.610952380952384,1.5733333333333333,73.4047619047619,20.65,,,,6.190476190476191,0.03125
2021-05-06,10.610909090909091,13.580454545454545,0.6408333333333334,1.8441666666666665,0.705,1.6941666666666666,7.921666666666667,0.0,,0.0,0.0,,,,24.01529411764706,1.971176470588235,63.005882352941185,36.68208333333333,,,,4.860588235294117,0.08791666666666666
2021-05-07,10.463,12.879999999999999,0.7229166666666668,1.9525,0.7066666666666667,1.8070833333333332,8.635833333333332,0.0,,0.0,0.0,,,,29.86916666666667,3.55125,87.15499999999999,50.0925,,,,7.425833333333333,0.10208333333333335
2021-05-08,7.730434782608696,9.838260869565218,0.66125,1.8891666666666664,0.715,1.7162499999999998,8.333333333333334,0.0,,0.0,0.0,,,,31.96470588235294,2.538235294117647,85.84529411764706,35.635,,,,6.842941176470588,0.16666666666666666
2021-05-09,13.332500000000001,16.875416666666666,0.66625,1.8754166666666665,0.6979166666666666,1.7416666666666665,8.454166666666667,0.0,,0.0,0.0,,,,29.58083333333333,3.2366666666666664,83.99125,43.0075,,,,7.335833333333333,0.0008333333333333334
2021-05-10,12.177826086956523,14.888260869565217,0.6858333333333334,1.9179166666666667,0.7179166666666666,1.7554166666666668,8.454166666666667,0.0,,0.0,0.0,,,,30.725714285714286,2.967142857142857,89.10428571428572,43.55875,,,,7.247142857142857,0.005833333333333334
2021-05-11,4.627777777777777,10.971176470588235,0.7129166666666666,2.00625,0.7683333333333334,1.82625,8.605416666666667,0.0,,0.0,0.0,,,,36.59583333333333,4.07875,106.85875,40.327083333333334,,,,8.811666666666667,0.1875
2021-05-12,,12.292499999999999,0.7645833333333334,2.1641666666666666,0.8300000000000001,1.9666666666666666,9.107916666666666,0.0,,0.0,0.0,,,,42.06791666666667,2.22375,95.97500000000001,40.48041666666666,,,,8.591666666666667,0.07291666666666667
2021-05-13,,9.525416666666667,0.6816666666666666,1.9641666666666666,0.7725,1.7883333333333333,8.5,0.0,,0.0,0.0,,,,20.5,2.37875,57.046875,47.89083333333334,,,,5.160625,0.02
2021-05-14,,10.101666666666667,0.6616666666666667,1.8958333333333333,0.7420833333333333,1.7516666666666667,8.532083333333333,0.0,,0.0,0.0,,,,33.315294117647056,5.169411764705882,108.62647058823529,61.76541666666666,,,,8.911764705882353,0.0
2021-05-15,,20.07375,0.7033333333333333,2.044166666666667,0.8183333333333334,1.8495833333333334,9.039583333333333,0.0,,0.0,0.0,,,,35.005833333333335,5.73875,113.58916666666666,63.050000000000004,,,,8.657083333333334,0.010416666666666666
2021-05-16,,20.612083333333334,0.6858333333333334,1.9658333333333333,0.78375,1.7883333333333333,9.018749999999999,0.0,,0.0,0.0,,,,35.916666666666664,5.878333333333333,117.17833333333334,72.78333333333333,,,,9.809583333333334,0.0
2021-05-17,,22.266666666666666,0.6825,1.9666666666666666,0.7891666666666667,1.81125,9.402083333333334,0.0,,0.0,0.0,,,,37.430416666666666,6.125,118.82625,71.90958333333334,,,,10.481250000000001,0.0
2021-05-18,,18.22875,0.69875,1.9654166666666668,0.76625,1.7783333333333333,9.091666666666667,0.0,,0.0,0.0,,,,34.4695652173913,4.611304347826087,99.51,38.58708333333333,,,,8.285217391304348,0.07875
2021-05-19,,26.410416666666666,0.7420833333333333,2.0641666666666665,0.7216666666666667,1.8895833333333334,9.980416666666667,0.0,,0.0,0.0,,,,38.49708333333333,8.577916666666667,128.3725,98.85875,,,,11.225416666666666,0.0
2021-05-20,,21.499411764705883,0.7670588235294118,2.0870588235294116,0.7558823529411764,1.8811764705882352,9.960588235294118,0.0,,0.0,0.0,,,,39.648125,7.531875,128.939375,73.35000000000001,,,,11.18625,0.015882352941176472
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,
