From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),AT (degree C),RF (mm)
2018-07-15,17.052083333333332,34.635416666666664,6.2370833333333335,4.1674999999999995,19.226666666666667,3.5275,0.5933333333333334,86.00875,0.03916666666666666,3.4783333333333335,0.0838095238095238,30.439999999999998,83.07291666666667,1.7145833333333333,227.16666666666666,86.71875,33.047916666666666,0.0
2018-07-16,15.40625,29.375,4.750416666666667,3.4129166666666664,25.235416666666666,1.9159090909090908,0.5804166666666667,60.58958333333334,0.05333333333333334,3.3241666666666667,0.07285714285714286,31.688333333333333,88.43083333333334,2.5383333333333336,241.90291666666667,62.638749999999995,32.905833333333334,0.04416666666666667
2018-07-17,10.416666666666666,22.791666666666668,3.5187500000000003,2.828333333333333,20.66375,4.037857142857143,0.46458333333333335,58.109583333333326,0.012083333333333335,3.4029166666666666,0.05333333333333334,31.57166666666667,87.32291666666667,3.7016666666666667,258.5,38.229166666666664,32.449999999999996,0.004166666666666667
2018-07-18,50.14958333333333,22.92375,2.9875000000000003,2.4812499999999997,21.3425,3.43625,0.42874999999999996,53.615,0.0,3.182916666666667,0.03,31.622500000000002,87.05916666666667,4.64375,257.0316666666667,34.132083333333334,32.33416666666667,0.0
2018-07-19,9.631666666666666,20.055416666666666,2.9299999999999997,2.3854166666666665,20.22791666666667,3.2695833333333333,0.39999999999999997,56.12083333333334,0.005833333333333334,2.7587499999999996,0.05,31.658749999999998,90.19416666666666,5.541666666666667,256.51375,38.12833333333333,32.024166666666666,0.034583333333333334
2018-07-20,5.375,13.895833333333334,2.67625,2.4204166666666667,19.47875,2.1270833333333337,0.375,59.38958333333333,0.0,2.6408333333333336,,31.510833333333334,88.99291666666666,5.521249999999999,253.50708333333333,48.2225,31.96166666666667,0.005
2018-07-21,12.222083333333332,25.27125,2.7470833333333338,2.4054166666666665,19.5425,3.0429166666666667,0.3841666666666667,59.83208333333334,0.0,2.7304166666666667,,31.46375,88.89583333333333,5.49875,257.55916666666667,51.062083333333334,32.056666666666665,0.024999999999999998
2018-07-22,24.753333333333334,64.75708333333334,2.6145833333333335,2.142916666666667,20.195833333333333,1.895909090909091,0.37666666666666665,59.83625,0.0,2.7358333333333333,,31.324166666666667,86.79833333333333,5.562916666666666,266.1975,44.149166666666666,31.989583333333332,0.004166666666666667
2018-07-23,17.833333333333332,42.697916666666664,2.2158333333333333,1.9437499999999999,20.277083333333334,2.200416666666667,0.38999999999999996,50.77375,0.0,2.8375,,31.150000000000002,92.22916666666667,4.65375,268.4375,12.708333333333334,31.381666666666664,0.88375
2018-07-24,20.28125,49.489583333333336,2.5395833333333333,2.23,20.972916666666666,2.9795833333333337,0.3870833333333333,48.03,0.0,3.1704166666666667,0.03,31.33875,90.44791666666667,4.3925,259.3125,38.125,31.77,0.045000000000000005
2018-07-25,34.03125,99.59375,2.4670833333333335,2.1445833333333333,21.39916666666667,3.3041666666666667,0.33625,48.25791666666667,0.0,2.6283333333333334,,31.254166666666666,88.86458333333333,5.35625,259.53125,36.78125,31.704166666666666,0.006250000000000001
2018-07-26,26.34375,79.88541666666667,2.045,2.027083333333333,22.003333333333334,3.2254166666666664,0.3025,49.68291666666667,0.0,2.2216666666666667,0.043333333333333335,31.218333333333334,85.04166666666667,6.676666666666667,250.19791666666666,58.427083333333336,31.772499999999997,0.010416666666666666
2018-07-27,23.833333333333332,71.42708333333333,2.73,2.4129166666666664,23.767916666666665,2.9183333333333334,0.4083333333333334,49.20208333333333,0.0,2.530416666666667,,31.700416666666666,84.54166666666667,5.330416666666666,248.45833333333334,42.604166666666664,31.817083333333333,0.0020833333333333333
2018-07-28,27.9375,86.25,3.06875,2.558333333333333,23.424166666666665,2.73375,0.4404166666666667,60.48291666666666,0.0,2.6041666666666665,0.05,31.49875,77.52083333333333,5.632916666666667,251.83333333333334,99.85416666666667,32.51166666666666,0.0
2018-07-29,29.541666666666668,92.83333333333333,3.6366666666666667,3.0229166666666667,23.375416666666666,3.4129166666666664,0.3975,57.26291666666666,0.0,2.57875,,31.267916666666665,76.15625,6.304583333333333,259.6458333333333,112.5625,32.575833333333335,0.0
2018-07-30,28.03125,93.75,4.4870833333333335,3.64,24.366666666666664,2.6158333333333332,0.49541666666666667,48.428333333333335,0.004583333333333333,2.8575,0.03333333333333333,31.23375,79.22916666666667,4.496666666666667,260.8333333333333,83.60416666666667,32.38,0.0
2018-07-31,36.92375,140.5,3.8275,3.1033333333333335,24.669583333333335,3.0430434782608695,0.4439130434782609,53.98291666666666,0.004583333333333333,2.3741666666666665,0.052500000000000005,31.46166666666667,75.5,6.145,256.6075,113.27083333333333,32.55708333333333,0.0
2018-08-01,49.885416666666664,202.95833333333334,3.38625,2.78125,25.054166666666664,4.914166666666667,0.285,58.680416666666666,0.0,2.43,0.03,31.109166666666667,74.20833333333333,6.101666666666667,257.40625,112.13541666666667,32.708333333333336,0.0
2018-08-02,55.375,213.97916666666666,3.4258333333333333,2.7691666666666666,23.814999999999998,3.909166666666667,0.27458333333333335,56.6475,0.00125,2.3866666666666667,0.04,31.02541666666667,74.15625,5.996666666666666,256.9270833333333,110.17708333333333,32.74791666666667,0.0
2018-08-03,32.083333333333336,113.61458333333333,3.1954166666666666,2.716666666666667,24.234166666666667,4.982916666666667,0.27708333333333335,51.998333333333335,0.00125,2.42625,,30.982083333333335,77.79166666666667,5.735833333333333,256.4791666666667,92.46875,32.67166666666667,0.0
2018-08-04,34.572916666666664,128.98958333333334,3.9029166666666666,3.091666666666667,23.955416666666665,5.04875,0.2808333333333333,58.043749999999996,0.015833333333333335,2.4562500000000003,0.05,30.424583333333334,73.3125,5.896666666666667,254.98958333333334,113.70833333333333,32.96583333333333,0.0
2018-08-05,33.166666666666664,127.94791666666667,4.147916666666666,3.330416666666667,25.059166666666666,5.545416666666667,0.2970833333333333,53.65875,0.005833333333333334,2.255,0.03,30.338333333333335,73.88541666666667,6.622916666666666,252.375,86.70833333333333,32.72416666666667,0.0
2018-08-06,28.833333333333332,112.76041666666667,4.484583333333333,3.615,25.739583333333332,4.54875,0.33083333333333337,50.57791666666666,0.01,2.3291666666666666,0.04,30.687916666666666,75.77083333333333,5.60625,249.45833333333334,74.1875,31.360416666666666,0.0
2018-08-07,25.666666666666668,89.32291666666667,3.810416666666667,3.0845833333333332,24.995416666666667,4.0975,0.27999999999999997,49.465,0.00375,2.459166666666667,0.03,30.430000000000003,76.59375,5.257916666666667,259.8125,81.79166666666667,29.346249999999998,0.0
2018-08-08,22.833333333333332,61.135416666666664,3.9808333333333334,3.234583333333333,26.420416666666668,4.292083333333333,0.32916666666666666,38.135416666666664,0.0,2.8541666666666665,0.03,30.454583333333332,88.13541666666667,4.287083333333333,268.4895833333333,40.520833333333336,27.175,0.01875
2018-08-09,26.958333333333332,60.145833333333336,4.349583333333333,3.36375,28.797083333333333,3.7983333333333333,0.36041666666666666,46.32916666666667,0.005,2.970416666666667,0.03666666666666667,30.831666666666667,87.125,3.8958333333333335,273.625,42.020833333333336,26.12291666666667,0.0275
2018-08-10,25.364583333333332,50.479166666666664,4.897083333333334,3.7587499999999996,30.318749999999998,5.289583333333334,0.41625,35.79875,0.016666666666666666,2.75375,0.0475,31.068749999999998,90.61458333333333,4.545416666666667,266.03125,18.041666666666668,25.711250000000003,0.29083333333333333
2018-08-11,18.260416666666668,54.208333333333336,5.25125,4.10375,29.670833333333334,5.285833333333334,0.38083333333333336,44.865,0.014166666666666668,2.3983333333333334,0.05000000000000001,31.407916666666665,78.98958333333333,5.802083333333333,267.7916666666667,103.875,26.741249999999997,0.0
2018-08-12,14.145833333333334,51.65625,4.0129166666666665,3.4179166666666667,28.604583333333334,4.44125,0.3875,41.2425,0.0025,2.6875,0.04666666666666667,32.14458333333334,80.6875,5.623333333333334,249.45833333333334,104.30208333333333,26.47583333333333,0.0
2018-08-13,17.947916666666668,81.4375,5.66375,4.667083333333333,27.2975,4.76875,0.44708333333333333,39.58166666666667,0.02,2.935,0.078,31.33458333333333,79.42708333333333,3.8995833333333336,243.91666666666666,91.01041666666667,27.629583333333333,0.0
2018-08-14,28.9375,119.8125,6.022083333333334,4.558333333333334,26.844166666666666,4.062083333333333,0.43,40.92666666666667,0.00125,3.012916666666667,0.065,30.487916666666667,79.75,3.780416666666667,262.5625,86.39583333333333,28.738333333333333,0.0
2018-08-15,32.864583333333336,113.79166666666667,6.97125,4.304583333333333,29.344166666666666,3.7099999999999995,0.4375,46.9925,0.012499999999999999,3.00625,0.05333333333333334,30.364166666666666,84.42708333333333,2.8575,255.0,73.05208333333333,28.56041666666667,0.12833333333333333
2018-08-16,19.270833333333332,37.09375,6.224583333333334,3.9075,29.042083333333334,4.105833333333334,0.49666666666666665,50.85541666666666,0.015416666666666667,2.36125,0.03,30.337500000000002,87.54166666666667,2.8554166666666667,140.27083333333334,52.197916666666664,28.43958333333333,0.020833333333333332
2018-08-17,11.875,27.34375,5.19,3.73,24.89375,3.2862500000000003,0.48291666666666666,47.654583333333335,0.0175,2.21125,0.049999999999999996,30.367500000000003,86.59375,3.8766666666666665,163.84375,86.70833333333333,28.738333333333333,0.18666666666666665
2018-08-18,9.291666666666666,28.041666666666668,4.4575000000000005,3.30625,20.245416666666667,3.518333333333333,0.40125000000000005,37.52916666666667,0.0,2.6341666666666668,,30.236666666666665,90.28125,4.385,264.7395833333333,22.979166666666668,27.522916666666664,0.0
2018-08-19,20.625,46.270833333333336,4.5616666666666665,3.525,24.625,4.18375,0.4154166666666667,44.94125,0.0,2.6358333333333333,0.03,30.273333333333337,87.84375,4.52375,269.9895833333333,53.28125,27.962500000000002,0.0
2018-08-20,21.270833333333332,38.59375,5.320416666666667,3.7091666666666665,26.581666666666667,2.674583333333333,0.42583333333333334,50.4025,0.009166666666666667,2.7720833333333332,0.05,30.399583333333336,89.125,3.3166666666666664,277.1458333333333,42.927083333333336,27.8,0.11666666666666668
2018-08-21,8.34375,17.145833333333332,4.541666666666667,3.3191666666666664,20.537499999999998,4.93875,0.39666666666666667,39.099583333333335,0.0025,2.702083333333333,0.05,30.20125,93.47916666666667,3.9941666666666666,271.9166666666667,13.729166666666666,27.257916666666663,0.64875
2018-08-22,6.590909090909091,14.885416666666666,2.4604166666666667,2.1579166666666665,15.65125,4.03,0.325,44.41416666666667,0.0,1.8712499999999999,,30.23,92.04875,6.353333333333333,264.8333333333333,21.416666666666668,26.807083333333335,0.16333333333333336
2018-08-23,18.75,35.416666666666664,3.0833333333333335,2.4658333333333333,18.97125,6.855416666666667,0.33666666666666667,39.84458333333333,0.0,2.3024999999999998,,30.50125,87.66666666666667,4.869583333333334,268.65625,43.302083333333336,27.605,0.006250000000000001
2018-08-24,16.225833333333334,42.736250000000005,3.7529166666666662,2.9020833333333336,19.294999999999998,4.194583333333333,0.38208333333333333,38.52166666666667,0.0,2.35375,0.03,30.506249999999998,84.63541666666667,4.710416666666666,262.1666666666667,62.958333333333336,27.76875,0.0
2018-08-25,14.125,42.458333333333336,3.1816666666666666,2.6029166666666668,19.765,5.44625,0.45708333333333334,39.4,0.00125,2.2687500000000003,,30.102083333333336,83.6875,5.149583333333333,255.39583333333334,95.875,27.85083333333333,0.005
2018-08-26,11.666666666666666,42.75,2.6462499999999998,2.21125,18.76125,5.149166666666667,0.32083333333333336,43.51458333333333,0.0,2.180833333333333,,29.720416666666665,82.78125,5.0929166666666665,254.47916666666666,92.88541666666667,27.759583333333335,0.0075
2018-08-27,26.135416666666668,97.60416666666667,4.6375,3.487083333333333,20.115416666666665,5.142916666666666,0.37000000000000005,44.25458333333333,0.005833333333333334,2.509583333333333,0.042499999999999996,29.804166666666664,83.52083333333333,3.6029166666666668,270.0729166666667,68.25,27.859166666666667,0.0
2018-08-28,33.708333333333336,98.625,4.326666666666667,3.033333333333333,23.590833333333332,5.525833333333334,0.3970833333333333,49.11291666666667,0.0025,2.6662500000000002,,30.316666666666666,89.90958333333333,3.6654166666666668,271.10083333333336,25.15625,27.336250000000003,0.09999999999999999
2018-08-29,24.125,58.166666666666664,3.7229166666666664,2.69125,21.7025,3.9356521739130432,0.3770833333333334,53.772083333333335,0.0,2.5416666666666665,,30.838333333333335,90.95833333333333,4.4775,268.1875,24.21875,27.430833333333336,0.008333333333333333
2018-08-30,27.041666666666668,67.83333333333333,3.9758333333333336,2.8225,19.581666666666667,5.123333333333333,0.36874999999999997,50.29708333333334,0.0,2.3158333333333334,,30.819166666666664,89.875,4.627083333333333,263.1458333333333,33.552083333333336,27.374583333333334,0.0
2018-08-31,20.5,47.791666666666664,3.9929166666666664,2.89625,20.4725,4.5200000000000005,0.3254166666666667,43.19875,0.00125,2.5075,0.03,31.05125,88.77083333333333,4.175416666666667,267.33708333333334,25.17375,27.315833333333334,0.0020833333333333333
2018-09-01,20.083333333333332,53.25,4.81125,3.4966666666666666,21.102083333333333,5.707916666666667,0.3575,40.79083333333333,0.0,2.62625,0.03,30.9225,85.54166666666667,3.7770833333333336,264.7708333333333,37.572916666666664,27.34958333333333,0.0
2018-09-02,13.291666666666666,37.375,4.54375,3.4370833333333333,20.935,5.125416666666667,0.35708333333333336,41.6975,0.00125,2.6758333333333333,0.03,30.868750000000002,87.64583333333333,3.734583333333333,261.3645833333333,36.78125,27.174583333333334,0.010416666666666666
2018-09-03,12.28125,49.145833333333336,5.010833333333333,3.7724999999999995,20.840416666666666,4.840416666666667,0.35375,44.4925,0.00375,2.435,0.04666666666666667,30.94125,83.32291666666667,4.78,256.9583333333333,74.57291666666667,27.5925,0.0
2018-09-04,20.625,66.625,3.3670833333333334,2.575416666666667,20.9475,4.420833333333333,0.3120833333333333,52.520833333333336,0.0,2.3491666666666666,,31.040000000000003,84.16666666666667,5.096666666666667,262.71875,85.21875,27.597916666666666,0.0
2018-09-05,26.125,98.04166666666667,3.938333333333333,2.8004166666666666,20.690833333333334,3.6820833333333334,0.315,57.25416666666666,0.0,2.2825,,31.103333333333335,81.22916666666667,5.2716666666666665,267.90625,68.1875,27.503333333333334,0.0
2018-09-06,27.708333333333332,89.375,4.0183333333333335,2.8241666666666667,20.753333333333334,4.8374999999999995,0.46699999999999997,65.70166666666667,0.0,2.1662500000000002,,31.071250000000003,79.63541666666667,5.423333333333333,270.6041666666667,78.23958333333333,27.474999999999998,0.0
2018-09-07,20.375,59.708333333333336,4.462916666666667,3.0887499999999997,19.993750000000002,5.005833333333333,0.6304166666666667,53.2575,0.0,2.3866666666666667,,30.771666666666665,86.9375,3.6695833333333336,283.8541666666667,23.885416666666668,26.442083333333333,0.08041666666666666
2018-09-08,21.125,54.75,3.8829166666666666,2.8695833333333334,19.785833333333333,3.3000000000000003,0.5558333333333333,53.8325,0.0,1.865,,29.716250000000002,86.73958333333333,6.379583333333334,262.0416666666667,30.71875,26.403333333333336,0.044583333333333336
2018-09-09,16.208333333333332,49.291666666666664,3.8020833333333335,2.827916666666667,18.919999999999998,4.27875,0.575,48.11833333333333,0.0,2.1125000000000003,,28.417083333333334,88.30208333333333,4.300416666666667,249.40625,30.760416666666668,26.3625,0.02291666666666667
2018-09-10,18.375,58.875,4.46625,3.1779166666666665,20.435,3.733333333333333,0.61125,46.971666666666664,0.005833333333333334,2.5116666666666667,0.05,29.9525,82.32291666666667,3.3266666666666667,246.58333333333334,74.875,27.253333333333334,0.0
2018-09-11,21.25,56.291666666666664,5.552499999999999,3.7270833333333333,20.882083333333334,3.5362500000000003,0.61875,55.12625,0.0,2.59875,0.03,30.700833333333332,79.88541666666667,3.8662500000000004,251.11458333333334,104.48958333333333,27.694999999999997,0.0
2018-09-12,22.291666666666668,59.291666666666664,4.839166666666666,3.24375,18.635833333333334,4.5720833333333335,0.6054166666666666,63.178333333333335,0.00125,2.3154166666666667,,29.98125,76.34375,4.6825,261.4375,108.55208333333333,27.88083333333333,0.0
