From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),Xylene (ug/m3)
2022-08-05,24.260416666666668,1.4791304347826089,14.15375,7.835,1.5770833333333334,0.13083333333333333,19.252083333333335,0.0,0.18875,,75.85416666666667,1.2229166666666667,216.51041666666666,55.625,702.875,0.79,33.163333333333334,0.215
2022-08-06,15.394782608695651,1.3306666666666667,13.430588235294117,7.105882352941176,3.0316666666666667,0.2611111111111111,22.198260869565217,0.0,0.12777777777777777,,73.47826086956522,1.9291304347826086,241.77565217391304,46.286086956521736,701.3439999999999,0.7878260869565218,33.08608695652174,0.14777777777777779
2022-08-07,16.979166666666668,1.0195652173913043,13.294166666666667,7.1433333333333335,2.838636363636364,0.22166666666666668,22.125833333333333,0.0,0.09083333333333334,,80.59375,1.9725000000000001,204.71875,47.135416666666664,700.2,0.7770833333333332,29.465,0.10416666666666667
2022-08-08,16.1875,0.8186363636363637,14.914166666666667,7.992083333333333,3.296190476190476,0.24250000000000002,22.748333333333335,0.0,0.09041666666666666,,84.58333333333333,2.157083333333333,237.58333333333334,31.427083333333332,,0.645,27.004583333333333,0.10416666666666667
2022-08-09,17.21875,0.8309523809523809,11.952916666666667,6.2491666666666665,2.19125,0.18458333333333332,24.67,0.0,0.04,,79.05208333333333,2.8229166666666665,249.55208333333334,61.239583333333336,700.0,0.8179166666666666,27.71041666666667,0.04
2022-08-10,16.979166666666668,0.9995454545454545,11.268749999999999,5.9437500000000005,3.4066666666666667,0.2966666666666667,24.5625,0.0,0.04958333333333333,,71.32291666666667,3.0520833333333335,256.0,76.1875,700.4375,0.8508333333333334,28.866249999999997,0.0525
2022-08-11,15.270833333333334,1.08,11.872083333333334,6.441666666666666,3.0574999999999997,0.2683333333333333,21.39625,0.0,0.06833333333333333,,72.11458333333333,2.631666666666667,262.1666666666667,92.66666666666667,703.0277777777778,0.7045833333333333,30.662499999999998,0.07583333333333334
2022-08-12,14.7325,0.940952380952381,12.988750000000001,7.075833333333333,3.2091666666666665,0.28625,21.21,0.0,0.08,,67.76041666666667,2.5241666666666664,243.96875,105.705,705.8924999999999,0.69625,31.9875,0.09000000000000001
2022-08-13,17.822916666666668,0.74375,12.56,6.590416666666666,2.6320833333333336,0.22541666666666668,25.58666666666667,0.0,0.045000000000000005,,70.5625,2.424166666666667,235.88541666666666,88.32291666666667,706.1875,0.8358333333333333,29.879583333333333,0.046250000000000006
2022-08-14,18.447916666666668,0.8854166666666666,13.016666666666666,6.958333333333333,2.3215,0.16375,24.996666666666666,0.0,0.06125,,81.40625,2.1733333333333333,233.65625,27.979166666666668,707.0729166666666,0.8041666666666667,27.7775,0.06666666666666667
