From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2019-03-18,154.88833333333335,272.20208333333335,43.622083333333336,31.168333333333333,105.00458333333334,25.706666666666667,27.502499999999998,1.61625,27.937083333333334,3.72875,,0.04,1.5808333333333333,,54.052083333333336,0.9854166666666666,151.145,245.1757142857143,1000.9841666666666,24.241249999999997,0.028749999999999998
2019-03-19,83.66375000000001,129.7720833333333,12.854999999999999,15.987916666666665,38.2325,25.207916666666666,21.94875,0.8204166666666667,47.72708333333333,1.5395833333333335,,0.06,0.52,,63.7825,1.46,135.51083333333335,255.37800000000001,994.8537500000001,22.72583333333333,0.07875
2019-03-20,71.24541666666666,112.71791666666667,10.24875,17.03708333333333,35.060833333333335,21.100416666666664,20.322083333333335,0.8758333333333334,41.71541666666666,1.7220833333333332,,0.045,0.714090909090909,,70.28,1.00375,117.6225,336.2371428571428,997.3024999999999,22.366249999999997,0.049166666666666664
2019-03-21,69.53375,215.29791666666665,4.170833333333333,10.699583333333335,18.31416666666667,17.39375,22.465,0.5304166666666666,61.895833333333336,4.09125,,36.73,3.589090909090909,,63.581250000000004,1.4895833333333333,104.51791666666666,334.924,997.4983333333333,23.385833333333334,0.08541666666666665
2019-03-22,52.54208333333333,229.34083333333334,2.4579166666666667,8.549999999999999,13.202083333333334,14.425833333333335,25.476249999999997,0.4054166666666667,64.64125,0.7495833333333333,,,0.13476190476190478,,59.26708333333334,1.5912499999999998,102.83333333333333,360.18,998.6479166666667,23.675416666666667,0.034583333333333334
2019-03-23,66.46375,128.32791666666665,4.042916666666667,12.049999999999999,19.53708333333333,14.320416666666667,23.177916666666665,0.7266666666666667,44.10208333333333,1.5112500000000002,,0.04,0.5675,,64.20625,1.41875,142.10875000000001,345.528,998.19625,23.729583333333334,0.030416666666666665
2019-03-24,77.16708333333334,165.4,13.229166666666666,16.42875,39.285833333333336,15.008333333333333,27.169166666666666,0.9325,48.08916666666667,1.9391666666666667,,0.06,0.6795454545454546,,65.62416666666667,1.1754166666666668,109.05958333333332,323.07733333333334,1000.0683333333333,23.921666666666667,0.035833333333333335
2019-03-25,119.00708333333334,231.66666666666666,37.33291666666667,26.12625,89.29124999999999,18.66,25.422083333333333,1.2191666666666665,47.05833333333334,2.5879166666666666,,0.05,0.9862500000000001,,57.379999999999995,1.0133333333333334,118.11458333333333,298.01937499999997,995.8854166666666,25.746666666666666,0.09583333333333333
2019-03-26,113.32375,207.14791666666667,31.452083333333334,23.9225,77.25583333333334,23.475416666666664,24.359166666666667,1.05,34.68833333333333,2.1016666666666666,,0.1,0.9641666666666667,,69.76708333333333,1.3641666666666667,136.46583333333334,256.50071428571425,1002.25625,23.557916666666667,0.057083333333333326
2019-03-27,64.3725,92.37916666666666,4.010833333333333,10.383750000000001,17.74083333333333,22.185000000000002,17.648333333333333,0.6733333333333333,31.109583333333333,1.1091666666666666,,0.04,0.42124999999999996,,61.65541666666667,1.2895833333333333,174.61291666666668,395.4614285714286,1001.5966666666667,23.895833333333332,0.035833333333333335
2019-03-28,81.94083333333333,145.695,19.952916666666667,19.99083333333333,54.190416666666664,22.477500000000003,21.339583333333334,0.97125,40.67583333333334,1.93625,,,0.9831818181818182,,57.69125,1.0425,156.59291666666667,362.2625,1001.3495833333333,24.764583333333334,0.04125
2019-03-29,114.80208333333333,203.02791666666667,42.7825,29.02625,101.33333333333333,25.80666666666667,23.52125,1.2925,34.5425,3.296666666666667,,0.2,1.9833333333333334,,57.38791666666666,1.0266666666666666,148.7425,389.1507142857143,1000.7454166666666,26.180833333333336,0.010833333333333334
2019-03-30,138.9154166666667,217.66458333333333,20.765416666666667,22.602083333333336,58.333333333333336,25.633333333333336,34.61291666666667,1.2016666666666667,27.32166666666667,3.1970833333333335,,0.04,0.96,,66.21458333333332,0.85,128.06875,106.87642857142858,1000.82125,24.690833333333334,0.008749999999999999
2019-03-31,43.67458333333334,57.97625,3.25375,11.413333333333334,17.575416666666666,22.91625,18.982499999999998,0.46249999999999997,47.555416666666666,0.8337500000000001,,0.04,0.26260869565217393,,89.085,1.6458333333333333,104.19375000000001,121.53133333333334,999.0266666666666,19.972083333333334,0.010416666666666666
2019-04-01,40.36826086956522,57.84478260869565,7.43375,11.941666666666668,24.996666666666666,17.088333333333335,18.5525,0.84875,40.964166666666664,1.4670833333333333,,0.07,0.7163157894736841,,81.59208333333333,1.1179166666666667,118.14833333333333,272.0028571428571,1002.0383333333333,21.755416666666665,0.009166666666666667
2019-04-02,54.75375,86.27083333333333,11.332500000000001,14.574166666666668,34.19916666666666,18.785416666666666,22.562083333333334,0.6737500000000001,39.14041666666667,1.14375,,,0.5066666666666667,,74.83375,1.1120833333333333,126.21541666666667,261.79076923076923,1000.8241666666667,24.067083333333333,0.009166666666666667
2019-04-03,27.049583333333334,157.6175,2.734166666666667,13.43125,18.887083333333333,13.916666666666666,26.61125,0.44916666666666666,61.656666666666666,0.7133333333333334,,,0.3811111111111111,,69.92583333333333,1.5941666666666665,97.85666666666667,374.2335714285714,1003.5745833333334,22.757499999999997,0.01875
2019-04-04,25.95,55.70208333333333,2.43,11.517083333333334,16.33125,13.035833333333334,31.87291666666667,0.355,55.17666666666667,0.5854166666666667,,0.035,0.17130434782608694,,73.04875,1.7575,101.335,226.11285714285714,1002.3595833333334,22.2825,0.028333333333333332
2019-04-05,27.6795,39.4305,4.122916666666667,12.717083333333333,20.41208333333333,12.60125,18.43875,0.49541666666666667,44.56125,7.16,,51.02333333333333,7.63952380952381,,83.855,1.49,94.46708333333333,230.12666666666667,996.8625000000001,21.342083333333335,0.019166666666666665
2019-04-06,58.43333333333334,85.57583333333334,10.706666666666669,16.59125,35.35333333333333,13.792916666666665,19.419583333333332,0.755,32.47541666666667,1.5091666666666665,,0.06,0.5804166666666667,,75.32541666666667,1.0050000000000001,129.44375,299.4378571428571,999.8620833333333,24.571250000000003,0.0275
2019-04-07,40.64,64.65857142857142,8.698333333333332,12.305833333333332,27.467083333333335,14.871666666666668,22.265,0.6033333333333334,36.885,0.8133333333333334,,0.04,0.3663636363636364,,86.02375,1.4233333333333336,143.42166666666665,104.7,1001.7441666666667,21.14125,0.01
2019-04-08,29.12,40.26304347826087,4.158333333333333,11.265833333333333,18.895,13.9,17.759583333333335,0.47500000000000003,39.54416666666667,4.3075,,82.82,3.8645833333333335,,82.0325,1.2175,105.64041666666667,307.74133333333333,995.5766666666667,22.401666666666667,0.06874999999999999
2019-04-09,30.605833333333333,40.998333333333335,5.675833333333333,14.688749999999999,25.0275,12.840833333333334,16.184583333333332,0.5708333333333334,30.07375,0.9870833333333332,,,0.5908695652173913,,88.82249999999999,1.065,121.66583333333334,92.00066666666666,995.2312499999999,21.105833333333333,0.04958333333333333
