From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2011-04-19,,12.162500000000001,10.449583333333333,22.513333333333335,8.345416666666667,1.13,18.652083333333334,0.33791666666666664,1.49875,30.3475,65.05291666666666,2.9333333333333336,250.84333333333333,197.97625000000002,751.46625,-0.3145833333333333,0.0,0.26999999999999996,30.3475
2011-04-20,,10.662083333333333,3.7737499999999997,14.854999999999999,4.50375,1.3845833333333335,13.585416666666667,0.3945833333333333,1.7695833333333333,31.862083333333334,62.45208333333333,2.0770833333333334,281.9641666666667,225.01083333333335,751.4812499999999,-0.28250000000000003,0.0,0.28875,31.862083333333334
2011-04-21,,25.22666666666667,16.28708333333333,40.63708333333333,14.04,1.54125,13.3375,0.49625,2.40125,33.458333333333336,60.04416666666666,2.575416666666667,293.34250000000003,224.6425,751.485,-0.3279166666666667,0.0,0.5183333333333333,33.458333333333336
2011-04-22,,29.292083333333334,26.660416666666666,56.807916666666664,5.101666666666667,1.345,12.155000000000001,0.39041666666666663,1.8033333333333335,33.752916666666664,59.60583333333333,1.9566666666666668,242.94708333333335,196.0895833333333,751.475,-0.27208333333333334,0.0,0.42291666666666666,33.752916666666664
2011-04-23,,263.48809523809524,60.38583333333333,309.9125,8.202916666666667,2.45125,16.14708333333333,1.9116666666666668,9.8275,36.76958333333334,59.97708333333333,1.3779166666666667,164.74083333333334,212.10833333333335,751.4466666666667,-0.24,0.0,1.2175,36.76958333333334
2011-04-24,,90.9175,42.367916666666666,133.08375,3.2604166666666665,2.2283333333333335,9.59375,0.8112499999999999,5.55125,36.560833333333335,59.07666666666666,1.4495833333333332,220.92875,192.77791666666667,751.3883333333333,-0.23416666666666666,0.0,0.8595833333333333,36.560833333333335
2011-04-25,,104.68624999999999,40.62416666666667,144.70624999999998,2.6666666666666665,2.3970833333333332,9.97625,0.64875,3.9025,38.681666666666665,59.57666666666666,1.65125,240.39958333333334,196.63250000000002,751.3670833333334,-0.26208333333333333,0.0,0.6020833333333334,38.681666666666665
2011-04-26,,33.86541666666667,30.162916666666664,63.63166666666667,2.5779166666666664,1.6358333333333333,13.544166666666667,0.5283333333333333,2.4495833333333334,33.787083333333335,65.54625,4.218333333333333,85.41625,198.7458333333333,751.4499999999999,-0.2525,0.0,0.42,33.787083333333335
2011-04-27,,8.922916666666667,18.912916666666664,29.403333333333336,1.6966666666666665,1.2779166666666666,18.415833333333335,0.41291666666666665,1.6170833333333334,33.44375,68.08416666666666,2.2095833333333332,88.64958333333334,193.4675,751.4375,-0.23416666666666666,0.0,0.20666666666666667,33.44375
2011-04-28,,19.53125,27.497083333333336,47.535,2.754583333333333,1.8629166666666668,17.266666666666666,0.54875,2.1008333333333336,37.817083333333336,63.55166666666667,1.6287500000000001,137.62125,187.02541666666664,751.3449999999999,-0.23208333333333334,0.0,0.35083333333333333,37.817083333333336
2011-04-29,,61.67249999999999,35.22875,94.31166666666667,4.694166666666667,2.02625,8.11,0.6179166666666667,3.002083333333333,40.11541666666667,58.3525,3.3208333333333333,283.8029166666667,204.75208333333333,751.3295833333333,-0.3779166666666667,0.0,0.37875,40.11541666666667
2011-04-30,,92.50291666666668,28.996666666666666,121.30958333333332,3.87875,1.8187499999999999,6.155833333333334,0.68125,2.5837499999999998,41.456250000000004,58.248333333333335,2.515,277.93,212.5375,751.38625,-0.30583333333333335,0.0,0.4379166666666667,41.456250000000004
2011-05-01,,391.50933333333336,66.89583333333333,439.835,7.639411764705883,1.9252380952380952,6.55375,0.7312500000000001,1.755,44.14125000000001,57.17333333333334,3.0220833333333332,273.26708333333335,217.74708333333334,751.4020833333334,-0.35958333333333337,0.0,0.22541666666666668,44.14125000000001
2011-05-02,,356.9666666666667,43.96071428571429,349.25928571428574,3.0518181818181818,1.5641666666666667,9.959166666666667,0.08235294117647059,0.11529411764705882,42.621764705882356,59.9164705882353,3.3958823529411766,258.555294117647,310.1758823529412,751.3452941176471,-0.3764705882352941,0.0,0.007058823529411764,42.621764705882356
2011-05-03,,28.322666666666667,5.483076923076923,32.498000000000005,4.7,0.444,16.15,0.44307692307692303,4.245384615384615,44.064,56.406666666666666,4.212666666666666,278.80533333333335,280.65333333333336,751.2706666666667,-0.38333333333333336,0.0,0.43153846153846154,44.064
2011-05-04,,5.487058823529412,6.287692307692307,10.342941176470587,4.843529411764706,1.17,12.168235294117649,0.4135294117647059,3.72,38.0735294117647,62.53647058823529,2.131764705882353,196.98882352941177,207.5505882352941,751.3241176470589,-0.2647058823529412,0.0,0.3170588235294117,38.0735294117647
2011-05-05,,,,,,,,,,,,,,,,,,,
2011-05-06,,,,,,,,,,,,,,,,,,,
2011-05-07,,,,,,,,,,,,,,,,,,,
2011-05-08,,2.12,17.231818181818184,18.86090909090909,2.978181818181818,0.8845454545454546,15.691818181818183,0.3790909090909091,2.64,41.124545454545455,58.86272727272728,2.980909090909091,219.73545454545456,191.25636363636366,751.2681818181819,-0.34727272727272723,0.0,0.00818181818181818,41.124545454545455
2011-05-09,,10.424166666666666,24.727500000000003,36.57208333333333,14.000416666666666,1.68625,22.232083333333332,0.4275,2.1220833333333333,37.0325,56.00541666666667,2.6358333333333333,256.745,211.9466666666667,751.2579166666666,-0.30333333333333334,0.0,0.12375000000000001,37.0325
2011-05-10,,30.9275,21.939166666666665,55.59791666666666,6.7370833333333335,1.3695833333333336,12.372083333333334,0.33749999999999997,2.368333333333333,34.44875,49.46125,3.7379166666666666,246.02875000000003,209.65833333333333,751.2487500000001,-0.3558333333333333,0.0,0.13083333333333333,34.44875
2011-05-11,,41.724583333333335,19.464583333333334,63.36833333333333,5.986249999999999,1.04125,9.981666666666667,0.4725,3.3475,35.032916666666665,50.2875,3.13125,277.0204166666667,216.71124999999998,751.2491666666666,-0.34625,0.0,0.28708333333333336,35.032916666666665
2011-05-12,,22.010416666666668,21.394583333333333,45.857499999999995,5.032916666666667,1.4254166666666668,10.424166666666666,0.5254166666666666,4.364166666666667,36.31541666666667,50.66791666666666,3.405,255.1425,214.74208333333334,751.2545833333334,-0.3666666666666667,0.0,0.4504166666666667,36.31541666666667
2011-05-13,,16.28272727272727,14.016363636363637,29.672727272727272,12.658181818181818,1.2750000000000001,9.523636363636363,0.6268181818181818,4.614545454545454,32.711363636363636,54.32909090909091,2.648181818181818,86.53999999999999,190.33636363636361,751.3363636363637,-0.2427272727272727,0.0,0.505,32.711363636363636
2011-05-14,,18.325,17.287916666666668,38.085,5.6175,1.5733333333333333,10.287916666666666,0.5445833333333333,3.734166666666667,33.38166666666667,52.4725,2.1820833333333334,155.57500000000002,177.23125000000002,751.32125,-0.23958333333333334,0.0,0.16583333333333333,33.38166666666667
2011-05-15,,10.45625,13.313333333333333,26.327916666666667,4.785,1.31,10.686666666666667,0.43124999999999997,2.7420833333333334,34.39625,49.956250000000004,2.7495833333333333,235.76333333333332,205.13583333333335,751.3616666666667,-0.32,0.0,0.06291666666666666,34.39625
2011-05-16,,12.978461538461538,10.997692307692308,28.905384615384612,3.0276923076923077,1.9653846153846155,14.080769230769231,0.5330769230769231,2.5146153846153845,30.691538461538464,53.50923076923077,1.56,121.47615384615385,195.3,751.4453846153847,-0.23,0.0,0.02230769230769231,30.691538461538464
2011-05-17,,,,,,,,,,,,,,,,,,,
2011-05-18,,,,,,,,,,,,,,,,,,,
2011-05-19,,0.655,12.24875,12.09375,1.12875,0.4425,14.87125,0.35375,2.62625,35.115,54.49,4.26625,71.20875,74.97,751.1949999999999,-0.34375,0.0,0.38375000000000004,35.115
2011-05-20,,12.197083333333333,7.724166666666666,17.713333333333335,10.547916666666667,1.1379166666666667,11.662916666666666,0.23291666666666666,1.5325,30.179999999999996,58.66708333333333,3.799583333333333,71.56083333333333,195.81625,751.1908333333334,-0.28583333333333333,0.0,0.04,30.179999999999996
2011-05-21,,19.566086956521737,23.93166666666667,37.63666666666666,4.379166666666666,1.5729166666666667,10.797916666666666,0.44375000000000003,3.2129166666666666,24.75916666666667,61.6275,3.908333333333333,119.98875,100.70375,751.2091666666666,-0.29333333333333333,0.016666666666666666,0.33041666666666664,24.75916666666667
2011-05-22,,12.469999999999999,31.726666666666663,44.19,1.99,0.42,10.393333333333333,0.65,0.03,19.313333333333333,66.56333333333333,6.12,283.1066666666666,12.323333333333332,751.38,-0.5233333333333333,0.44333333333333336,0.0,19.313333333333333
2011-05-23,,4.366666666666666,57.29666666666666,61.66,7.043333333333333,0.5833333333333334,10.876666666666667,0.3033333333333333,1.1433333333333333,28.223333333333333,50.5,2.78,317.84666666666664,17.173333333333332,751.3166666666666,-0.3466666666666667,0.0,0.42,28.223333333333333
2011-05-24,,21.549166666666665,31.01,53.84583333333333,5.825833333333333,1.3979166666666665,23.72,0.33249999999999996,1.6916666666666667,32.86708333333333,54.08208333333334,2.9004166666666666,273.5470833333333,243.70083333333332,751.2879166666667,-0.3491666666666667,0.0,0.17416666666666666,32.86708333333333
2011-05-25,,40.73166666666667,19.59304347826087,58.8225,1.4985714285714284,1.06625,19.11625,0.3666666666666667,2.1595833333333334,35.07875,53.852916666666665,3.435416666666667,248.89083333333335,221.4825,751.28125,-0.3520833333333333,0.0,0.3175,35.07875
2011-05-26,,29.713333333333335,27.197727272727274,52.0575,4.005833333333333,1.2691666666666668,19.276666666666667,0.3725,2.2391666666666667,28.999583333333334,57.12125,3.2504166666666667,155.6925,180.11749999999998,751.3558333333334,-0.29458333333333336,0.0016666666666666668,0.33875000000000005,28.999583333333334
2011-05-27,,22.932916666666667,29.62111111111111,44.247083333333336,3.60875,1.2095833333333335,13.545416666666666,0.33208333333333334,1.82125,28.188333333333333,57.87083333333334,2.6125,200.7145833333333,210.84958333333336,751.4004166666667,-0.2920833333333333,0.0,0.15208333333333332,28.188333333333333
2011-05-28,,20.70625,15.261666666666668,35.8075,5.718260869565218,1.5345833333333332,7.0975,0.21541666666666667,1.3566666666666667,30.929999999999996,55.03583333333333,2.56,266.035,230.00333333333333,751.3416666666667,-0.3045833333333333,0.0,0.05583333333333334,30.929999999999996
2011-05-29,,12.610416666666666,10.190416666666666,22.785833333333333,0.7779166666666667,1.76625,7.249583333333334,0.24625,1.5420833333333333,33.18958333333333,54.29833333333334,2.4879166666666666,259.29625,223.4625,751.32125,-0.29291666666666666,0.0,0.07125,33.18958333333333
2011-05-30,,9.2475,10.228333333333333,19.08375,5.7004347826086965,1.2466666666666668,11.24125,0.2520833333333333,1.3154166666666667,30.06958333333333,57.70250000000001,2.8533333333333335,105.86791666666666,217.51958333333334,751.2908333333334,-0.26125000000000004,0.0,0.10333333333333333,30.06958333333333
2011-05-31,,5.552499999999999,8.235416666666667,13.846666666666666,5.187727272727273,1.1866666666666668,9.114166666666668,0.2020833333333333,1.2375,30.90041666666667,59.0925,3.7558333333333334,110.92916666666666,222.40541666666664,751.1920833333334,-0.29375,0.0,0.09291666666666666,30.90041666666667
2011-06-01,,7.302499999999999,6.945833333333333,16.840416666666666,7.173749999999999,1.1375,19.115416666666665,0.16583333333333333,1.0133333333333334,27.937916666666666,59.33708333333333,4.461666666666667,68.6025,225.55708333333334,751.2504166666666,-0.29583333333333334,0.0,0.05583333333333334,27.937916666666666
2011-06-02,,9.837916666666667,16.64875,26.485,8.650416666666667,1.1466666666666667,21.82,0.22791666666666666,1.2975,27.558333333333334,58.1225,3.358333333333333,140.1175,211.42916666666667,751.3579166666667,-0.26708333333333334,0.0,0.1729166666666667,27.558333333333334
2011-06-03,,14.439166666666667,25.37375,41.82958333333333,9.440833333333334,1.3699999999999999,22.32090909090909,0.36041666666666666,1.9195833333333334,30.991249999999997,54.791666666666664,2.2358333333333333,273.8066666666667,240.64166666666665,751.3616666666667,-0.27875,0.0,0.12416666666666666,30.991249999999997
2011-06-04,,19.38416666666667,23.573333333333334,45.072916666666664,8.255,1.0616666666666668,31.352777777777778,0.32666666666666666,1.5295833333333333,32.48583333333333,52.83958333333334,2.1041666666666665,262.4195833333333,237.91958333333332,751.2950000000001,-0.2816666666666667,0.0,0.06083333333333333,32.48583333333333
2011-06-05,,15.217916666666667,21.175416666666667,36.35583333333333,8.777916666666666,1.1845833333333333,36.0,0.49124999999999996,2.0533333333333332,33.90833333333333,51.95583333333334,1.9133333333333333,126.37583333333333,221.81125,751.25875,-0.24375,0.0,0.12041666666666667,33.90833333333333
2011-06-06,,5.2725,12.536666666666667,19.905416666666667,4.430434782608696,0.8825,30.5625,0.4116666666666667,1.4608333333333334,35.4375,52.35458333333333,2.0379166666666664,83.03333333333333,221.00291666666666,751.2691666666666,-0.25125000000000003,0.0,0.2225,35.4375
2011-06-07,,5.1587499999999995,8.381666666666666,15.60875,6.878333333333333,0.8845833333333334,23.928749999999997,0.3475,1.7770833333333333,34.220416666666665,54.59791666666666,3.7145833333333336,71.62,265.9791666666667,751.2199999999999,-0.3183333333333333,0.0,0.28208333333333335,34.220416666666665
2011-06-08,,6.267499999999999,5.010833333333333,13.152500000000002,6.671250000000001,1.0191666666666668,19.18625,0.205,1.24875,29.705,57.39875,4.300833333333333,52.44375,245.69375,751.1941666666667,-0.2916666666666667,0.0,0.15416666666666667,29.705
2011-06-09,,6.177499999999999,4.1725,12.243333333333332,6.6191666666666675,0.8479166666666668,12.511666666666665,0.2025,1.0987500000000001,29.0275,58.39791666666667,4.3237499999999995,53.010416666666664,233.02374999999998,751.1662500000001,-0.3183333333333333,0.0,0.09833333333333333,29.0275
2011-06-10,,5.608750000000001,5.187083333333333,12.478333333333333,6.912916666666668,0.82625,21.747142857142858,0.09428571428571429,0.5242857142857142,24.37708333333333,64.46083333333333,3.8191666666666664,78.88833333333334,218.52041666666665,751.1958333333333,-0.29083333333333333,0.07083333333333335,0.011428571428571429,24.37708333333333
2011-06-11,,6.144166666666667,7.982500000000001,15.891666666666666,7.27375,1.1354166666666667,12.933750000000002,0.20666666666666667,1.3288888888888888,29.47583333333333,61.906666666666666,2.81375,63.39666666666667,214.34375,751.1387500000001,-0.245,0.0,0.6355555555555555,29.47583333333333
2011-06-12,,6.204583333333333,4.902083333333334,12.941666666666668,7.38,0.9254166666666667,5.633333333333333,0.2504166666666667,1.7391666666666667,29.129583333333333,62.10916666666666,3.64,53.607499999999995,213.08,751.2070833333333,-0.2754166666666667,0.0,0.6208333333333333,29.129583333333333
2011-06-13,,7.916250000000001,8.9725,17.866249999999997,8.9375,0.955,9.139583333333333,0.2575,1.8566666666666667,30.3,60.97541666666667,2.1795833333333334,112.15708333333333,200.51,751.2287499999999,-0.26166666666666666,0.0,0.7362500000000001,30.3
2011-06-14,,10.45875,7.835,19.259166666666665,7.895833333333333,0.9075000000000001,19.67833333333333,0.31124999999999997,2.1341666666666668,33.64125,58.27333333333333,2.935416666666667,214.01791666666668,248.52166666666668,751.1708333333332,-0.34208333333333335,0.07291666666666667,0.88375,33.64125
2011-06-15,,14.344999999999999,11.351,25.508,8.591,0.2585,16.2415,0.2815,1.78,26.416500000000003,65.703,3.1025,113.5275,179.65550000000002,751.192,-0.268,0.0,0.643,26.416500000000003
2011-06-16,,7.482499999999999,3.432916666666667,11.602083333333333,7.444583333333333,0.8020833333333334,15.199583333333335,0.2004166666666667,1.24625,27.325416666666666,65.23666666666666,3.1970833333333335,88.83999999999999,194.15958333333333,751.15125,-0.24041666666666664,0.0,0.4691666666666667,27.325416666666666
2011-06-17,,7.195416666666667,6.055,14.19,8.075833333333334,0.8908333333333333,10.350416666666666,0.24291666666666667,1.3266666666666667,27.222916666666666,65.01708333333333,2.6625,118.9775,161.22666666666666,751.1145833333334,-0.26416666666666666,0.0033333333333333335,0.5379166666666667,27.222916666666666
2011-06-18,,7.012083333333333,5.002083333333334,12.907499999999999,7.88375,0.8541666666666666,17.145,0.22916666666666666,1.5599999999999998,27.774583333333336,63.59375,2.54,95.20541666666666,183.68916666666667,751.1566666666666,-0.24166666666666667,0.006666666666666667,0.5499999999999999,27.774583333333336
2011-06-19,,7.45375,8.500833333333334,16.843333333333334,7.899166666666666,1.0133333333333334,15.621666666666668,0.2316666666666667,1.9258333333333333,27.66333333333333,63.67916666666667,2.0341666666666667,191.26916666666668,183.19083333333333,751.1291666666666,-0.26,0.08666666666666667,0.6445833333333333,27.66333333333333
2011-06-20,,7.634583333333333,6.55,15.162916666666666,2.03875,0.9104166666666668,21.780833333333334,0.23791666666666667,1.3683333333333334,28.92625,63.190416666666664,2.5679166666666666,138.06791666666666,210.19791666666666,751.1750000000001,-0.2816666666666667,0.0,0.5058333333333334,28.92625
2011-06-21,,8.405416666666666,13.100833333333334,22.45,3.311666666666667,1.1391666666666664,20.543333333333333,0.3179166666666667,2.84125,32.42375,60.98041666666666,1.755,155.275,209.7591666666667,751.1783333333333,-0.26208333333333333,0.0,0.7470833333333333,32.42375
2011-06-22,,7.007083333333333,6.48375,14.329583333333332,8.805416666666668,0.88,14.310833333333333,0.2554166666666667,1.8175,31.718333333333334,61.431666666666665,2.5812500000000003,121.26875,232.96208333333334,751.1466666666666,-0.2775,0.0,0.6854166666666667,31.718333333333334
2011-06-23,,6.97125,3.122916666666667,11.076666666666666,7.284166666666668,0.9129166666666667,10.582083333333333,0.1825,1.6183333333333334,31.037499999999998,62.395833333333336,3.6675,40.95041666666666,210.74708333333334,751.1225,-0.3133333333333333,0.0,0.4220833333333333,31.037499999999998
2011-06-24,,6.819583333333333,2.9570833333333333,10.83375,7.835416666666667,0.8220833333333332,17.207083333333333,0.15083333333333335,1.4025,31.54125,61.97125,2.370416666666667,73.08166666666666,227.35041666666666,751.1075000000001,-0.2525,0.0,0.36375,31.54125
2011-06-25,,7.439166666666666,4.59625,12.982083333333334,7.537916666666667,0.9783333333333334,12.983333333333334,0.18958333333333333,1.2874999999999999,29.891666666666666,64.68791666666667,2.65125,95.90333333333332,179.92375,751.1025,-0.27791666666666665,0.0,0.4254166666666667,29.891666666666666
2011-06-26,,7.867916666666667,4.7804166666666665,13.559583333333334,7.8525,0.8574999999999999,11.557391304347826,0.15875,1.3625,25.31625,67.4875,2.3162499999999997,186.4466666666667,103.48166666666667,751.1470833333333,-0.265,0.01375,0.385,25.31625
2011-06-27,,8.095416666666667,6.3062499999999995,14.312083333333334,8.88,0.9679166666666666,8.802916666666667,0.21041666666666667,1.3808333333333334,25.842916666666667,67.3325,1.8795833333333334,108.2725,148.7075,751.1370833333334,-0.2504166666666667,0.06583333333333334,0.5075,25.842916666666667
2011-06-28,,9.503333333333334,3.373333333333333,14.225555555555555,10.394444444444444,1.1244444444444446,3.032777777777778,0.13611111111111113,0.9294444444444445,26.34277777777778,67.11333333333333,2.6688888888888886,45.492222222222225,238.87722222222223,751.1177777777779,-0.2744444444444445,0.08777777777777779,0.3627777777777778,26.34277777777778
2011-06-29,,10.321333333333333,5.036666666666666,16.94,10.877999999999998,1.2366666666666668,6.215999999999999,0.11933333333333333,0.8286666666666667,25.683333333333334,67.78533333333333,2.1393333333333335,77.42800000000001,190.422,751.1566666666666,-0.27133333333333337,1.4166666666666667,0.5013333333333333,25.683333333333334
2011-06-30,,6.786666666666666,4.41,12.160416666666668,5.553333333333334,0.8229166666666666,9.9775,0.09291666666666666,0.6129166666666667,26.153750000000002,66.00875,2.8058333333333336,174.9283333333333,233.80541666666667,751.1550000000001,-0.31916666666666665,0.0,0.25,26.153750000000002
2011-07-01,,7.39875,4.995833333333334,13.442083333333334,7.33625,0.8429166666666666,7.8475,0.12083333333333333,0.7625000000000001,27.659166666666668,63.778333333333336,3.3200000000000003,218.81291666666667,223.045,751.1741666666667,-0.3466666666666667,0.0,0.31916666666666665,27.659166666666668
2011-07-02,,8.321250000000001,8.91375,18.31625,8.299166666666666,0.8858333333333334,4.949166666666667,0.135,0.9616666666666666,28.453333333333333,63.376666666666665,3.1016666666666666,236.58041666666668,217.27916666666667,751.1833333333334,-0.335,0.0,0.4375,28.453333333333333
2011-07-03,,4.920909090909091,12.382727272727273,17.30272727272727,1.9854545454545454,0.33636363636363636,1.9100000000000001,0.27,2.0872727272727274,28.513636363636362,63.38272727272727,2.449090909090909,262.5690909090909,142.0490909090909,751.1936363636363,-0.2772727272727273,0.0,0.44,28.513636363636362
2011-07-04,,1.9235714285714285,10.110714285714286,12.032142857142857,4.693076923076923,0.35285714285714287,12.770769230769229,0.15071428571428572,1.2478571428571428,33.24,57.871428571428574,3.082857142857143,244.8657142857143,276.85499999999996,751.2685714285715,-0.33999999999999997,0.0,0.41500000000000004,33.24
2011-07-05,,6.54375,8.399583333333334,15.922916666666666,8.96761904761905,0.9570833333333333,11.555,0.20458333333333334,1.5566666666666666,27.771666666666665,65.86,2.26375,82.58666666666666,146.2775,751.2954166666667,-0.2625,0.048749999999999995,0.5812499999999999,27.771666666666665
2011-07-06,,7.656666666666666,4.692916666666666,13.393333333333333,8.369166666666667,0.9387500000000001,8.235416666666667,0.19375,1.58125,25.69333333333333,67.94041666666666,2.4408333333333334,63.21333333333334,172.75625,751.3158333333334,-0.27125,0.0033333333333333335,0.5308333333333334,25.69333333333333
2011-07-07,,7.667083333333334,4.567916666666666,12.183333333333332,8.294583333333334,1.0116666666666667,9.159166666666666,0.16458333333333333,1.43875,27.937916666666666,65.52,3.2054166666666664,70.75166666666667,226.29833333333332,751.2870833333333,-0.26875,0.0,0.3833333333333333,27.937916666666666
2011-07-08,,8.6275,5.1866666666666665,14.8425,7.879583333333333,0.87,6.549545454545455,0.13541666666666666,1.1333333333333333,24.12625,67.78291666666667,2.5066666666666664,110.4575,101.28791666666666,751.3241666666667,-0.255,0.024166666666666666,0.4145833333333333,24.12625
2011-07-09,,9.187916666666666,7.177499999999999,17.340416666666666,7.515,0.9316666666666666,9.6985,0.18083333333333332,1.3570833333333334,25.60625,66.78208333333333,1.8758333333333335,137.76624999999999,169.5375,751.2704166666667,-0.22333333333333336,0.0,0.4504166666666667,25.60625
2011-07-10,,10.108333333333333,9.04875,19.089166666666667,8.261249999999999,0.9708333333333333,7.920434782608695,0.29250000000000004,3.0241666666666664,25.938333333333333,67.53333333333333,2.05625,111.14541666666666,160.84541666666667,751.23375,-0.25125000000000003,0.0,0.5329166666666666,25.938333333333333
2011-07-11,,16.27375,11.946521739130434,27.02541666666667,6.162,0.9504166666666666,6.979565217391304,0.51,2.4869565217391303,28.75,66.05541666666666,1.6754166666666668,140.82958333333332,178.53666666666666,751.2216666666667,-0.24416666666666667,0.0,0.3669565217391304,28.75
2011-07-12,,13.73263157894737,10.556315789473684,25.63,8.760555555555555,1.2184210526315788,16.237894736842104,0.2136842105263158,1.4905263157894737,27.717894736842105,66.55578947368421,1.454736842105263,163.4778947368421,169.23368421052632,751.1905263157895,-0.24473684210526317,0.04368421052631579,0.5910526315789474,27.717894736842105
2011-07-13,,4.821,6.68,10.39,1.08,0.45299999999999996,18.781,0.18777777777777777,1.2977777777777777,29.848000000000003,66.345,2.2399999999999998,82.58599999999998,155.118,751.176,-0.258,1.0,0.3411111111111111,29.848000000000003
2011-07-14,,7.6000000000000005,3.138,9.851249999999999,7.739583333333333,0.8791666666666668,17.24,0.14875,1.0325,26.024583333333336,67.91208333333334,2.5920833333333335,91.57458333333334,164.45250000000001,751.1770833333334,-0.2675,0.0,0.2925,26.024583333333336
2011-07-15,,1.9974999999999998,1.6641666666666666,3.641666666666667,7.275416666666666,0.25083333333333335,11.545833333333334,0.09999999999999999,0.765,24.078333333333333,67.67291666666667,3.06875,76.77,113.43541666666665,751.17125,-0.2604166666666667,0.0016666666666666668,0.19166666666666665,24.078333333333333
2011-07-16,,7.241250000000001,1.9091666666666667,10.21375,7.979166666666667,0.8020833333333334,11.739583333333334,0.09208333333333334,0.7362500000000001,25.331666666666667,66.65666666666667,2.3054166666666664,67.20791666666666,163.69791666666666,751.17625,-0.235,0.0,0.17250000000000001,25.331666666666667
2011-07-17,,7.23,1.6508695652173913,9.806666666666667,8.179583333333333,0.9212500000000001,14.528333333333334,0.09708333333333334,0.8666666666666667,25.453333333333333,66.70125,2.9675,50.60125,193.12833333333333,751.1625,-0.2675,0.0,0.1725,25.453333333333333
2011-07-18,,7.413333333333334,2.62875,11.07,7.709583333333334,0.7875000000000001,9.339166666666666,0.09208333333333334,0.7825000000000001,25.42625,67.55416666666666,2.6875,45.2575,172.57500000000002,751.1404166666666,-0.2675,0.012083333333333335,0.16541666666666668,25.42625
2011-07-19,,5.983333333333333,5.008333333333334,10.981250000000001,8.225833333333332,0.7416666666666667,13.085,0.13041666666666665,1.02125,27.701666666666668,66.00083333333333,2.009583333333333,120.14125,202.86333333333334,751.0845833333333,-0.24333333333333332,0.0,0.19499999999999998,27.701666666666668
2011-07-20,,8.065,5.324166666666667,13.239166666666668,7.731666666666666,0.8741666666666666,13.8575,0.10916666666666668,0.85875,28.243333333333336,65.6525,2.8487500000000003,211.12,166.8175,751.05125,-0.27125,0.0,0.11291666666666667,28.243333333333336
2011-07-21,,6.550833333333333,4.050416666666667,10.47625,7.04,0.8175,17.859166666666667,0.09833333333333333,0.8450000000000001,26.652083333333334,66.54125,2.3245833333333334,76.60375,183.48083333333332,751.1258333333334,-0.22999999999999998,0.0,0.155,26.652083333333334
2011-07-22,,6.927083333333333,7.437916666666666,14.183749999999998,9.034736842105263,0.9,14.448333333333332,0.13416666666666668,0.9862500000000001,27.454166666666666,66.69041666666666,2.1754166666666666,198.66333333333333,137.21875,751.12125,-0.26833333333333337,0.0,0.28250000000000003,27.454166666666666
2011-07-23,,7.1499999999999995,3.8974999999999995,10.89,7.2749999999999995,0.8195833333333332,9.469583333333333,0.10125,0.8691666666666666,26.31833333333333,66.55416666666666,2.8945833333333333,71.14333333333333,158.50791666666666,751.1741666666667,-0.25,0.006666666666666667,0.15333333333333335,26.31833333333333
2011-07-24,,6.672916666666667,2.7266666666666666,9.2675,7.7683333333333335,0.9120833333333334,11.95875,0.07708333333333334,0.77,26.357083333333335,65.58708333333334,3.9858333333333333,46.76666666666667,192.63791666666668,751.2529166666667,-0.30041666666666667,0.0,0.08208333333333333,26.357083333333335
2011-07-25,,7.970833333333332,3.7291666666666665,11.70875,8.112916666666667,0.8391666666666667,9.682083333333333,0.08958333333333333,0.7179166666666666,25.91875,67.2275,3.377083333333333,46.24791666666667,131.01624999999999,751.3595833333334,-0.27708333333333335,0.0,0.12708333333333333,25.91875
2011-07-26,,7.917083333333333,5.8812500000000005,12.6225,8.05125,0.8679166666666668,8.607083333333334,0.12833333333333333,0.8833333333333333,27.904583333333335,65.87541666666667,2.42,85.71416666666666,186.31791666666666,751.3675,-0.2575,0.0,0.2508333333333333,27.904583333333335
2011-07-27,,8.07375,6.715416666666667,15.880416666666667,7.977142857142858,1.09375,7.5874999999999995,0.13958333333333334,0.9895833333333334,25.339583333333334,67.63000000000001,2.06875,145.57666666666668,71.10875,751.2870833333333,-0.23375,0.09708333333333334,0.42041666666666666,25.339583333333334
2011-07-28,,8.52875,6.78125,15.3175,8.316666666666666,1.1900000000000002,12.895416666666668,0.11583333333333333,0.9866666666666667,25.495833333333334,67.64291666666666,2.3216666666666668,147.31666666666666,133.51166666666668,751.2345833333334,-0.24208333333333334,0.017083333333333332,0.34,25.495833333333334
2011-07-29,,9.203333333333333,7.9433333333333325,18.088333333333335,6.74125,1.6704761904761904,21.974736842105262,0.14666666666666667,1.0741666666666667,26.941666666666666,66.26333333333334,1.7991666666666666,166.83041666666665,142.45416666666668,751.2416666666667,-0.24458333333333335,0.0,0.22958333333333333,26.941666666666666
