From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-10-01,3.1228571428571428,32.5,2.2329166666666667,0.4770833333333333,3.19125,9.7425,16.48,0.47125,2.4379166666666667,0.09416666666666666,,0.1175,0.14208333333333334,86.04375,1.6941666666666666,107.29666666666667,207.56416666666667,883.83875,,,
2022-10-02,1.228,8.166666666666666,1.89875,0.11217391304347826,2.205833333333333,8.368333333333334,15.964166666666666,0.28750000000000003,3.267916666666667,0.05708333333333334,,0.07208333333333333,0.08458333333333334,96.46291666666667,1.5625,144.77375,103.81333333333333,883.59375,,,
2022-10-03,1.010909090909091,12.342727272727274,2.3320833333333333,0.6517391304347826,3.42125,10.794166666666667,16.364583333333332,0.2891666666666667,2.8716666666666666,0.05875,,0.07375,0.08625,88.92125,1.8079166666666666,108.57458333333334,212.47666666666666,886.4575,,,
2022-10-04,1.1418181818181818,16.863636363636363,2.450833333333333,0.4166666666666667,3.33625,8.21125,16.419166666666666,0.3179166666666667,2.51375,0.06291666666666666,,0.07875,0.09458333333333334,86.80791666666666,1.4958333333333333,111.44333333333333,278.8883333333333,888.9775,,,
2022-10-05,0.626,15.040952380952382,2.470833333333333,0.20227272727272727,3.1458333333333335,7.2625,16.261666666666667,0.31625,12.074166666666668,0.06208333333333333,,0.07875,0.09416666666666668,88.32333333333334,1.32,141.00416666666666,228.4991666666667,890.1116666666667,,,
2022-10-06,1.5939999999999999,16.0,2.44,0.5704166666666667,3.4445833333333336,7.577916666666667,16.21875,0.3725,2.5220833333333332,0.07541666666666667,,0.09375,0.11083333333333334,87.20458333333333,1.58625,133.63625,213.77416666666667,890.6916666666666,,,
2022-10-07,2.592941176470588,23.477500000000003,2.7404166666666665,0.959090909090909,4.1466666666666665,7.5441666666666665,16.35375,0.3770833333333334,3.0516666666666663,0.07583333333333334,,0.09458333333333334,0.11291666666666667,89.20375,0.9516666666666667,142.39416666666668,215.14666666666668,889.7199999999999,,,
2022-10-08,3.285833333333333,23.785833333333333,2.07,0.25166666666666665,2.66,7.44,16.219166666666666,0.41583333333333333,2.5741666666666667,0.08208333333333333,,0.10333333333333333,0.12583333333333332,89.21416666666666,0.9058333333333333,151.34416666666667,176.8425,890.2508333333334,,,
2022-10-09,4.154285714285714,26.592083333333335,1.6216666666666668,0.12875,1.9370833333333335,7.394166666666667,16.194583333333334,0.3333333333333333,2.981666666666667,0.0675,,0.08333333333333333,0.09999999999999999,90.40666666666668,1.0504166666666668,165.49041666666668,174.02166666666668,891.3325,,,
2022-10-10,3.3765217391304345,24.28833333333333,1.9716666666666667,0.7937500000000001,3.0233333333333334,7.162916666666667,16.180416666666666,0.4479166666666667,3.5720833333333335,0.08958333333333333,,0.11291666666666667,0.135,91.55291666666666,0.88,164.5825,138.0090909090909,891.36875,,,
2022-10-11,1.16,17.416666666666668,1.7495833333333335,0.49272727272727274,2.5083333333333333,6.714583333333334,16.23333333333333,0.30083333333333334,16.0825,0.06041666666666667,,0.07541666666666667,0.09000000000000001,88.00458333333334,1.3629166666666668,199.66166666666666,191.91333333333333,890.20375,,,
2022-10-12,2.028235294117647,17.964166666666667,2.46625,0.6179166666666667,3.6116666666666664,6.989583333333333,16.285833333333333,0.3116666666666667,3.4416666666666664,0.06291666666666666,,0.07875,0.09166666666666667,89.64958333333334,1.3808333333333334,163.71416666666667,238.0975,890.0804166666667,,,
2022-10-13,1.52,16.2025,2.4250000000000003,0.37478260869565216,3.2770833333333336,6.608750000000001,16.215,0.3695833333333333,2.1858333333333335,0.07416666666666667,,0.09291666666666666,0.11125,89.51708333333333,0.9683333333333334,166.75791666666666,160.18833333333333,889.7629166666667,,,
2022-10-14,2.16,23.05125,2.3625000000000003,0.5456521739130435,3.344583333333333,7.332916666666667,16.168333333333333,0.41291666666666665,2.11,0.08208333333333333,,0.10458333333333335,0.12416666666666666,89.04041666666666,0.75,146.5925,175.54833333333332,889.2399999999999,,,
2022-10-15,3.4254545454545453,24.966190476190473,2.6786363636363637,0.8704545454545454,3.4790909090909086,9.837272727272726,16.365,0.38181818181818183,2.420909090909091,0.07681818181818183,,0.09727272727272727,0.1140909090909091,88.43772727272727,1.0377272727272728,150.02272727272728,249.38400000000001,888.6045454545455,,,
2022-10-16,4.2387500000000005,20.473333333333333,1.8254166666666667,0.13875,2.2191666666666667,8.99125,16.405416666666667,0.23208333333333334,2.3379166666666666,0.04750000000000001,,0.05791666666666667,0.06958333333333334,84.32291666666667,2.2125,111.83333333333333,217.99,889.7716666666666,,,
2022-10-17,2.376818181818182,15.580416666666666,2.1929166666666666,0.8772727272727273,3.3800000000000003,8.067083333333334,16.37875,0.32958333333333334,2.49375,0.0675,,0.0825,0.10041666666666667,82.84125,1.5604166666666668,137.71458333333334,212.1625,890.2683333333333,,,
2022-10-18,1.3395238095238096,23.693749999999998,2.29625,0.5413636363636364,3.2525,7.0683333333333325,16.34541666666667,0.40958333333333335,2.1795833333333334,0.08125,,0.10208333333333335,0.12333333333333334,85.75,0.93375,144.39916666666667,187.77083333333334,889.555,,,
2022-10-19,2.2141176470588237,20.65041666666667,2.02375,0.5133333333333333,2.964166666666667,8.611666666666666,16.362083333333334,0.42874999999999996,2.50875,0.08583333333333333,,0.10791666666666666,0.12958333333333333,76.365,1.429166666666667,117.78333333333335,280.9218181818182,889.4604166666667,,,
2022-10-20,2.9452380952380954,23.595416666666665,2.1470833333333332,0.6216666666666667,3.1795833333333334,8.265833333333333,16.328333333333333,0.45166666666666666,2.67375,0.09041666666666666,,0.11375,0.13625,83.6125,1.2966666666666666,139.77375,242.30666666666664,890.30375,,,
2022-10-21,4.3191304347826085,31.11583333333333,2.0420833333333333,0.61125,3.0925,8.818333333333333,16.407083333333333,0.39999999999999997,3.0675000000000003,0.08041666666666666,,0.10125,0.11958333333333333,73.13083333333334,2.3241666666666667,101.31625000000001,281.53749999999997,891.12,,,
2022-10-22,4.354583333333333,29.823333333333334,1.79,0.4220833333333333,2.56625,8.635833333333332,16.569583333333334,0.32958333333333334,3.8375,0.06625,,0.08333333333333333,0.09875,65.67208333333333,3.0433333333333334,70.85708333333334,272.28916666666663,891.485,,,
2022-10-23,2.225909090909091,19.24833333333333,1.6224999999999998,0.18458333333333332,2.1191666666666666,6.529166666666666,16.214166666666667,0.2804166666666667,4.432083333333334,0.05458333333333334,,0.06999999999999999,0.08333333333333333,72.45125,2.83,79.07541666666667,91.08749999999999,889.9562500000001,,,
2022-10-24,1.8158823529411765,10.9305,2.0395833333333333,0.35708333333333336,2.8020833333333335,11.742916666666666,16.25166666666667,0.26708333333333334,3.7687500000000003,0.05375,,0.06666666666666667,0.07875,95.68416666666667,3.71875,93.44916666666667,63.99909090909091,883.7120833333333,,,
2022-10-25,3.086666666666667,10.806000000000001,1.9708333333333332,0.3745833333333333,2.73,18.277083333333334,16.146666666666665,0.16375,5.622916666666666,0.03333333333333333,,0.042083333333333334,0.04833333333333334,97.58416666666666,3.20875,198.41708333333335,64.10181818181819,886.2895833333333,,,
2022-10-26,5.815217391304348,36.49130434782609,1.8925,1.0429166666666667,3.2566666666666664,13.012083333333335,16.28708333333333,0.39291666666666664,4.144166666666666,0.0775,,0.09833333333333333,0.11791666666666667,84.85458333333334,1.23125,145.08166666666668,229.94916666666666,890.8308333333333,,,
2022-10-27,6.527083333333334,39.3375,1.8499999999999999,0.57375,2.815,11.191249999999998,16.357083333333332,0.4533333333333333,9.565416666666666,0.09083333333333334,,0.11333333333333334,0.1366666666666667,78.80708333333332,0.9479166666666666,133.62416666666667,256.3433333333333,890.1295833333334,,,
2022-10-28,7.090909090909091,26.29,2.097916666666667,1.2595652173913046,3.6495833333333336,15.189583333333333,16.667916666666667,0.3758333333333333,4.632083333333333,0.07416666666666667,,0.09500000000000001,0.11375,74.50291666666666,1.7666666666666666,99.54416666666667,261.425,889.4474999999999,,,
2022-10-29,3.1705882352941175,26.375416666666666,2.04,0.22624999999999998,2.589583333333333,10.405,16.495416666666667,0.37041666666666667,2.6620833333333334,0.07416666666666667,,0.09291666666666666,0.11041666666666666,79.23333333333333,1.5570833333333332,113.66083333333334,222.8658333333333,889.8858333333333,,,
