From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-24,7.579000000000001,38.16458333333333,10.325833333333334,3.0619047619047617,5.243333333333333,2.9345833333333338,6.463333333333334,0.2520833333333333,25.753333333333334,0.02,,0.08125,0.12208333333333334,,,,,0.0,,,,0.0
2022-05-25,,34.916666666666664,4.0475,6.14047619047619,10.011666666666667,2.9175,6.708333333333333,0.3516666666666666,12.923333333333334,0.029166666666666664,,0.1125,0.16958333333333334,,,,,0.0,,,,0.0
2022-05-26,4.333076923076923,12.681666666666667,2.8516666666666666,4.50047619047619,7.217083333333334,2.907083333333333,6.305,0.27999999999999997,16.95625,0.022500000000000003,,0.08916666666666667,0.13458333333333333,,84.00666666666667,0.29333333333333333,76.94666666666667,0.0,,,18.209999999999997,0.0004166666666666667
2022-05-27,5.097916666666666,15.36875,2.597916666666667,4.1274999999999995,6.353333333333333,2.9291666666666667,6.245416666666667,0.2804166666666667,21.07,0.022500000000000003,,0.08916666666666667,0.135,,71.585,0.24,66.1825,0.0,,,21.665,0.00125
2022-05-28,6.084583333333334,18.850416666666668,2.4679166666666665,2.2425,5.201666666666667,2.9091666666666662,6.4816666666666665,0.2725,26.183333333333334,0.021666666666666667,,0.08875,0.13208333333333333,,67.88,0.1,45.1,2.146666666666667,,,23.93,0.0004166666666666667
2022-05-29,12.29625,27.192083333333333,2.5341666666666667,1.786086956521739,4.774583333333333,2.88625,6.710833333333333,0.31124999999999997,24.06625,0.024583333333333332,,0.09999999999999999,0.14666666666666667,,,,,0.0,,,,0.0
2022-05-30,8.563478260869566,19.40434782608696,2.882608695652174,3.6555555555555554,6.224782608695653,2.8808695652173917,6.567826086956522,0.3269565217391305,17.387391304347826,0.02782608695652174,,0.10391304347826087,0.15782608695652173,,,,,0.0,,,,0.0
2022-05-31,,,3.108571428571428,3.8000000000000003,6.72,2.9957142857142856,6.4957142857142856,0.34500000000000003,11.525714285714287,0.028749999999999998,,0.1285714285714286,0.19,,,,,0.0,,,,0.0
2022-06-01,7.239090909090908,18.471818181818183,2.799166666666667,1.9405263157894739,4.82875,2.9091666666666662,6.865416666666667,0.28041666666666665,20.177916666666665,0.022500000000000003,,0.09041666666666666,0.13541666666666666,,,,,0.0,,,,0.0
2022-06-02,9.155,16.229583333333334,3.2983333333333333,3.6409999999999996,7.009166666666666,2.9324999999999997,6.549166666666667,0.3354166666666667,17.067083333333333,0.02666666666666667,,0.10583333333333333,0.15833333333333333,,,,,0.0,,,,0.0
2022-06-03,10.602727272727273,25.618235294117646,2.6479166666666667,2.6713043478260867,5.752083333333334,2.9141666666666666,6.7441666666666675,0.3145833333333333,22.704583333333332,0.025416666666666667,,0.10041666666666667,0.15041666666666667,,,,,0.0,,,,0.0
2022-06-04,14.439583333333333,26.641666666666666,2.6325,1.3666666666666665,4.71625,2.9258333333333333,6.65125,0.3154166666666667,18.715,0.025833333333333333,,0.10083333333333333,0.15125,,,,,0.0,,,,0.0
2022-06-05,9.114347826086956,13.587826086956522,2.5420833333333333,1.9164999999999999,4.590416666666667,2.9600000000000004,6.552083333333333,0.32875000000000004,20.890833333333333,0.027083333333333334,,0.10416666666666667,0.15625,,,,,0.0,,,,0.0
2022-06-06,23.76923076923077,44.00153846153846,2.6625,2.9526086956521738,5.9725,2.90625,6.773333333333333,0.3779166666666667,25.034583333333334,0.03,,0.12166666666666666,0.18291666666666664,,,,,0.0,,,,0.0
2022-06-07,13.847272727272726,28.638181818181817,2.999166666666667,2.805,5.920000000000001,2.942083333333333,6.6875,0.3854166666666667,18.92625,0.0325,,0.12291666666666667,0.1825,,86.855,0.51,161.78583333333333,41.66583333333333,,,21.477500000000003,0.18499999999999997
2022-06-08,9.47086956521739,21.509090909090908,2.93625,3.1963636363636367,6.401666666666667,2.9125,6.651666666666666,0.37000000000000005,16.94875,0.029583333333333333,,0.11750000000000001,0.1779166666666667,,92.02041666666666,0.4920833333333334,153.26583333333335,52.8675,,,19.364583333333332,0.7608333333333334
2022-06-09,13.026666666666666,25.27111111111111,2.9166666666666665,3.4549999999999996,6.26125,2.9141666666666666,6.577916666666667,0.3854166666666667,18.89708333333333,0.03,,0.12375000000000001,0.18375,,93.52375,0.44333333333333336,178.16291666666666,48.83375,,,19.1575,0.33625
2022-06-10,,,2.797916666666667,2.7560000000000002,5.59,2.9433333333333334,6.459166666666667,0.36541666666666667,18.88416666666667,0.028333333333333332,,0.11708333333333333,0.17458333333333334,,94.32625,0.34041666666666665,187.25875,38.14875,,,18.7475,0.13583333333333333
2022-06-11,19.634615384615383,46.82846153846154,2.9408333333333334,1.3235,4.65375,2.893333333333333,6.96375,0.33208333333333334,24.402916666666666,0.0275,,0.10625000000000001,0.16041666666666668,,87.88041666666668,0.5941666666666666,180.94041666666666,98.06958333333334,,,20.757916666666667,0.5208333333333334
2022-06-12,11.657916666666667,29.115,3.1929166666666666,1.298181818181818,5.110416666666667,2.9379166666666667,7.039166666666667,0.31583333333333335,22.25,0.025416666666666667,,0.10083333333333333,0.15083333333333335,,88.37291666666665,0.5883333333333333,178.74958333333333,101.53375,,,20.433333333333334,0.25416666666666665
2022-06-13,9.88764705882353,29.754666666666665,3.325416666666667,1.53,5.6504166666666675,2.9095833333333334,7.196666666666666,0.31124999999999997,27.402916666666666,0.025416666666666667,,0.09875,0.14791666666666667,,86.81,0.5695833333333333,179.35875,125.25833333333333,,,20.704583333333332,0.19583333333333333
2022-06-14,5.3723809523809525,12.605625,3.454166666666667,1.4830434782608695,5.71375,2.909166666666667,7.0025,0.3516666666666666,17.20958333333333,0.02791666666666667,,0.11208333333333333,0.16541666666666668,,94.70166666666667,0.4708333333333334,181.62041666666667,27.80583333333333,,,19.005416666666665,0.6375000000000001
2022-06-15,22.992222222222225,54.99333333333333,3.625833333333333,3.9718181818181817,7.980833333333333,2.91625,6.584583333333334,0.39166666666666666,18.925,0.03125,,0.12541666666666668,0.18666666666666668,,94.87166666666667,0.5141666666666667,142.67,13.555,,,18.05,0.17416666666666666
2022-06-16,9.054,18.322,3.4916666666666667,3.1016666666666666,6.605833333333333,2.910833333333333,6.7058333333333335,0.33375,22.814166666666665,0.02625,,0.10708333333333332,0.15791666666666668,,93.43083333333334,0.6566666666666666,166.255,33.875416666666666,,,18.903333333333332,0.4875
2022-06-17,6.245217391304348,14.43904761904762,3.8629166666666666,3.780909090909091,8.172083333333333,2.919583333333333,6.616666666666667,0.3441666666666667,14.802083333333334,0.028333333333333335,,0.11041666666666666,0.16583333333333333,,94.25916666666666,0.5170833333333333,153.34541666666667,22.194166666666664,,,18.24875,0.6525
2022-06-18,3.182,8.141428571428571,9.879375,1.675625,10.120625,6.5493749999999995,6.5725,0.275,17.833750000000002,0.023125,,0.08875,0.13375,,95.448125,0.40625,154.913125,6.95125,,,18.255,0.068125
2022-06-19,3.592941176470588,12.660666666666666,3.45375,1.4063636363636365,5.497083333333333,2.9425000000000003,6.794999999999999,0.25916666666666666,17.46,0.02125,,0.08333333333333333,0.125,,94.04708333333333,0.46249999999999997,158.685,24.559166666666666,,,18.66625,0.021666666666666667
2022-06-20,5.569090909090909,15.415000000000001,3.6183333333333336,2.2255555555555557,6.023333333333333,2.9545833333333333,6.993333333333333,0.24708333333333332,20.088333333333335,0.02,,0.07958333333333334,0.11833333333333333,,89.97041666666667,0.46875,168.73749999999998,81.4575,,,19.703333333333333,0.2816666666666667
2022-06-21,2.4274999999999998,9.466666666666667,3.560833333333333,1.8504166666666668,6.3075,2.9291666666666667,7.062083333333334,0.2520833333333333,20.156666666666666,0.020833333333333332,,0.08041666666666668,0.12,,90.935,0.4879166666666666,167.11708333333334,70.32041666666667,,,19.492083333333333,0.6141666666666666
2022-06-22,3.1275,9.205,3.4,1.6113636363636366,5.621666666666666,2.9033333333333338,7.389166666666667,0.21875,19.652916666666666,0.017499999999999998,,0.07,0.10541666666666667,,87.99458333333332,0.6108333333333333,167.99291666666667,138.7275,,,20.965416666666666,0.04
2022-06-23,8.76,14.622666666666667,3.265416666666667,1.3873684210526316,5.1225,2.9266666666666663,7.61625,0.21958333333333335,17.83125,0.017083333333333336,,0.07083333333333333,0.10458333333333335,,90.97416666666668,0.5579166666666667,167.935,63.21416666666667,,,20.424583333333334,0.3433333333333333
2022-06-24,3.2308333333333334,10.441666666666668,3.236666666666667,2.2895238095238093,5.891249999999999,2.932916666666667,7.327083333333333,0.22,24.768333333333334,0.016666666666666666,,0.06999999999999999,0.10541666666666667,,90.88833333333334,0.49625,162.98625,63.6875,,,20.294999999999998,0.24166666666666667
2022-06-25,2.2020833333333334,,3.0270833333333336,0.7609090909090909,4.331666666666666,2.92625,7.504166666666666,0.155,16.801666666666666,0.011250000000000001,,0.04958333333333333,0.07458333333333333,,89.77999999999999,0.5791666666666667,158.90791666666667,77.06125,,,19.892500000000002,0.046250000000000006
2022-06-26,2.0,,2.81125,0.6120833333333333,3.950833333333333,2.939166666666667,7.44125,0.16708333333333333,14.385,0.011250000000000001,,0.05375,0.08083333333333333,,91.35166666666667,0.44,178.96583333333334,58.693333333333335,,,20.19,0.005
2022-06-27,2.41125,,2.69,1.160952380952381,4.19125,2.921666666666667,7.54,0.16624999999999998,14.512083333333335,0.013333333333333334,,0.05416666666666667,0.08041666666666666,,89.71333333333332,0.5220833333333333,169.45875,72.20083333333334,,,20.457083333333333,0.7720833333333333
2022-06-28,2.0,,2.5620833333333333,1.755,4.5775,2.952916666666667,7.489166666666667,0.21291666666666667,12.592916666666667,0.017499999999999998,,0.06874999999999999,0.10166666666666667,,95.64083333333333,0.42791666666666667,168.02666666666667,21.934166666666666,,,18.576666666666664,0.3775
2022-06-29,2.0,,2.3420833333333335,1.4689473684210526,3.750833333333333,2.935833333333333,7.564166666666666,0.20333333333333334,12.855416666666665,0.015833333333333335,,0.06541666666666666,0.09625,,92.90208333333334,0.4266666666666667,162.84333333333333,51.40166666666667,,,19.209166666666665,0.10458333333333335
2022-06-30,,,1.8916666666666666,1.0885,3.0258333333333334,2.9116666666666666,7.819583333333334,0.19083333333333333,14.161666666666667,0.013333333333333334,,0.06208333333333333,0.09166666666666667,,89.97333333333334,0.4775,183.6725,80.4525,,,20.574583333333333,0.0
2022-07-01,,,1.6770833333333333,1.6745,3.2566666666666664,2.9125,8.069583333333332,0.19625,19.767916666666668,0.015416666666666667,,0.06333333333333334,0.09458333333333334,,90.67,0.5204166666666666,165.745,96.18874999999998,,,20.925,0.07041666666666667
2022-07-02,,,1.6600000000000001,0.764,2.401666666666667,2.92125,8.178333333333333,0.19041666666666668,14.474583333333333,0.013333333333333334,,0.06083333333333333,0.09041666666666666,,90.54833333333333,0.5625,165.38541666666666,68.7975,,,20.60625,0.010416666666666666
2022-07-03,,,1.6875,0.657,2.3375,2.922916666666667,8.242916666666668,0.1925,12.948749999999999,0.014166666666666668,,0.06166666666666667,0.09375,,89.02791666666667,0.5029166666666667,148.64875,96.22458333333333,,,21.505416666666665,0.014583333333333332
2022-07-04,,,1.7820833333333335,1.0947619047619048,2.9295833333333334,2.9020833333333336,8.477500000000001,0.2175,11.880416666666667,0.016666666666666666,,0.06958333333333333,0.10541666666666666,,88.98291666666667,0.48500000000000004,150.08916666666667,82.7925,,,21.67125,0.006666666666666667
2022-07-05,,,2.2220833333333334,1.2995454545454546,3.7741666666666664,2.9250000000000003,8.560416666666667,0.24125,10.950000000000001,0.01916666666666667,,0.07708333333333334,0.11541666666666667,,87.55250000000001,0.5854166666666667,134.55249999999998,121.00666666666666,,,22.33875,0.09375
2022-07-06,,,1.3233333333333335,0.7969999999999999,2.0733333333333333,2.8987499999999997,8.864583333333334,0.21833333333333335,14.132916666666667,0.016666666666666666,,0.06999999999999999,0.105,,87.65208333333334,0.5158333333333334,149.7175,104.44583333333333,,,22.78833333333333,0.035
2022-07-07,4.820666666666667,10.299000000000001,1.2554166666666666,1.04,2.15,2.9266666666666663,9.071250000000001,0.1825,25.2025,0.014166666666666668,,0.059166666666666666,0.08958333333333333,,85.98958333333333,0.5945833333333334,190.82791666666665,137.48875,,,23.276666666666667,0.06541666666666666
2022-07-08,4.401,9.721428571428573,1.9691666666666665,2.1005,3.954166666666667,2.8983333333333334,8.586666666666668,0.22583333333333333,11.921666666666667,0.01875,,0.075,0.10875,,90.23375,0.5129166666666667,144.89041666666665,49.5325,,,20.734583333333333,0.06
2022-07-09,,,1.6066666666666667,0.617,2.12125,2.9320833333333334,8.044166666666667,0.18416666666666667,13.513333333333334,0.01375,,0.05875,0.08833333333333333,,86.10125,0.5516666666666666,165.64666666666668,124.73458333333332,,,21.10875,0.0020833333333333333
2022-07-10,,,1.4541666666666666,0.860952380952381,2.11375,2.9145833333333333,8.325416666666667,0.19999999999999998,14.240416666666667,0.015416666666666667,,0.06541666666666666,0.09666666666666666,,84.38041666666666,0.53125,143.5025,125.4525,,,22.170416666666668,0.01375
2022-07-11,,,1.4391666666666667,1.3747368421052633,2.5320833333333335,2.921666666666667,8.329583333333334,0.21916666666666665,13.183333333333332,0.017499999999999998,,0.07083333333333333,0.10583333333333333,,86.82791666666667,0.4558333333333333,143.76416666666668,87.21458333333334,,,21.64,0.04875000000000001
2022-07-12,,,1.5766666666666669,1.4816666666666667,2.6416666666666666,2.904166666666667,8.514166666666666,0.21458333333333335,13.134583333333333,0.015416666666666667,,0.06791666666666667,0.10125,,86.94166666666666,0.515,138.25375,141.54416666666665,,,21.82875,0.035416666666666666
2022-07-13,4.536153846153846,7.867692307692308,1.5345833333333332,0.76,2.049166666666667,2.925416666666667,8.5775,0.1625,13.029583333333333,0.011250000000000001,,0.052083333333333336,0.07875,,84.30624999999999,0.6775000000000001,141.395,144.51041666666666,,,22.17625,0.19333333333333336
2022-07-14,2.8190476190476192,7.784000000000001,2.151666666666667,1.231111111111111,3.265833333333333,2.9008333333333334,8.418750000000001,0.17083333333333336,10.350416666666666,0.01375,,0.055,0.08208333333333333,,83.75416666666666,0.6595833333333333,135.18875,124.10583333333334,,,21.751666666666665,0.12291666666666666
2022-07-15,2.907058823529412,9.644285714285713,2.0033333333333334,1.7005882352941177,3.32375,2.890833333333333,8.385416666666666,0.1729166666666667,11.342500000000001,0.01375,,0.05458333333333334,0.08416666666666667,,76.86916666666666,0.72375,134.20583333333335,143.13833333333335,,,23.027083333333334,0.03208333333333333
2022-07-16,6.714,10.779,1.5241666666666667,0.28363636363636363,1.5179166666666666,2.9183333333333334,8.6675,0.16583333333333333,12.449166666666668,0.012499999999999999,,0.05416666666666667,0.07958333333333334,,85.78791666666666,0.6383333333333333,137.99625,121.77916666666665,,,22.22791666666667,0.12208333333333334
2022-07-17,6.133333333333333,8.950869565217392,1.5258333333333332,0.20555555555555557,1.3029166666666667,2.9283333333333332,8.752083333333333,0.14791666666666667,15.575416666666667,0.011250000000000001,,0.04750000000000001,0.07125,,81.70291666666667,0.6466666666666666,147.25833333333335,149.73208333333335,,,22.93375,0.0004166666666666667
