From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-06-26,19.885416666666668,,1.4170833333333333,9.305833333333334,6.097916666666666,10.824583333333335,8.38125,0.3275,31.554999999999996,,,,,,28.704583333333332,66.45833333333333,2.1479166666666667,247.07291666666666,123.83333333333333,748.53125,,31.89125,0.0
2021-06-27,10.427083333333334,,1.3316666666666668,10.4225,6.620833333333334,9.94375,8.0775,0.39083333333333337,33.97875,,,,,,28.579583333333332,68.22916666666667,1.7325,221.89583333333334,56.229166666666664,750.1979166666666,,30.929166666666664,0.0
2021-06-28,15.705882352941176,,0.9904347826086957,9.709166666666667,5.917083333333333,10.342083333333333,8.584166666666667,0.38458333333333333,38.962916666666665,,,,,,28.432916666666667,71.70833333333333,1.7083333333333333,236.67708333333334,108.5625,750.4166666666666,,31.04375,0.0
2021-06-29,,,0.58625,5.116666666666666,3.19375,7.483333333333333,4.940416666666667,0.24625,30.125833333333333,,,,,,28.025000000000002,78.52083333333333,2.5066666666666664,248.41666666666666,150.29166666666666,750.2395833333334,,30.791666666666668,0.0
2021-06-30,16.307692307692307,47.38461538461539,0.5804166666666667,5.948333333333333,3.62125,9.237083333333333,13.018695652173914,0.275,38.10791666666667,,,,,,28.675416666666667,77.04875,2.47125,254.18416666666667,145.72916666666666,749.5104166666666,,31.190416666666668,0.0
2021-07-01,14.895833333333334,33.479166666666664,1.1247826086956523,8.465,5.342083333333334,7.91,13.715416666666664,0.3070833333333333,33.36291666666667,,,,,,29.196250000000003,79.79166666666667,2.299166666666667,232.61458333333334,141.26041666666666,748.9583333333334,,30.125416666666666,0.3958333333333333
2021-07-02,13.75,27.635416666666668,5.734583333333333,45.07958333333334,28.62166666666667,5.5929166666666665,14.617916666666666,0.3358333333333334,40.23375,,,,,,29.307083333333335,77.97916666666667,2.160833333333333,224.76041666666666,141.33333333333334,749.4583333333334,,29.715,0.71875
2021-07-03,24.22826086956522,38.041666666666664,16.65041666666667,88.40041666666667,60.55625,2.0383333333333336,14.279583333333333,0.3854166666666667,37.86208333333333,,,,,,29.281666666666666,81.09375,1.4691666666666665,207.09375,145.97916666666666,751.9270833333334,,29.487916666666667,0.0625
2021-07-04,15.572916666666666,35.132083333333334,8.08,79.32541666666667,48.75791666666667,0.75375,11.306666666666667,0.32958333333333334,38.77625,,,,,,29.4175,77.20833333333333,1.7454166666666666,255.45833333333334,129.27083333333334,752.9583333333334,,30.816666666666666,0.0
2021-07-05,14.821428571428571,26.363636363636363,8.797916666666667,74.29833333333333,46.66916666666666,2.22,15.295833333333334,0.33083333333333337,42.625,,,,,,29.3025,71.41666666666667,2.066666666666667,211.55208333333334,157.89583333333334,751.96875,,30.66125,0.0
2021-07-06,13.604166666666666,29.77173913043478,11.135833333333332,48.2825,34.71583333333333,5.925,9.848333333333333,0.33416666666666667,40.814166666666665,,,,,,29.28333333333333,75.36458333333333,1.9995833333333335,253.20833333333334,143.5625,751.1875,,31.645833333333332,0.0
2021-07-07,9.6875,31.489583333333332,1.1708333333333334,7.89375,5.114583333333333,10.277083333333334,8.586666666666668,0.3591666666666667,38.29083333333333,,,,,,29.554166666666664,73.8125,2.1154166666666665,257.0729166666667,147.20833333333334,751.28125,,31.70041666666667,0.0
2021-07-08,17.78125,35.5,0.9304347826086956,9.305,5.639583333333333,10.046666666666667,13.235,0.3595833333333333,49.784166666666664,,,,,,29.608333333333334,70.47916666666667,2.1404166666666664,247.98958333333334,149.73958333333334,751.09375,,31.87,0.0
2021-07-09,8.920454545454545,20.03409090909091,1.2872727272727273,8.903333333333334,5.6620833333333325,7.409583333333334,8.89,0.36333333333333334,38.485,,,,,,29.555833333333336,82.78125,1.8075,214.90625,88.34375,750.5,,28.993333333333336,1.1145833333333333
2021-07-10,10.065217391304348,24.677083333333332,1.065,10.0,6.154166666666666,7.4366666666666665,13.727083333333333,0.3675,25.282916666666665,,,,,,29.432083333333335,77.0625,1.7566666666666666,295.2083333333333,43.895833333333336,749.3854166666666,,29.561666666666667,0.0
2021-07-11,6.706521739130435,23.041666666666668,1.0047826086956522,9.582500000000001,5.848333333333334,9.642916666666666,12.342083333333333,0.32916666666666666,30.9325,,,,,,29.524583333333336,68.75,1.7333333333333334,274.3958333333333,76.29166666666667,749.3125,,30.344166666666666,0.0
2021-07-12,13.822916666666666,36.09375,1.0508333333333333,9.610833333333334,5.940833333333333,10.652083333333334,7.915833333333333,0.38375000000000004,34.30958333333333,,,,,,29.408749999999998,67.27083333333333,1.7841666666666667,286.65625,102.35416666666667,749.4375,,31.180833333333336,0.0
2021-07-13,15.552083333333334,45.583333333333336,2.4683333333333333,14.03125,9.462916666666667,13.357916666666666,7.347391304347826,0.5608333333333334,21.745416666666667,,,,,,29.235416666666666,68.60416666666667,1.5770833333333334,281.5,66.69791666666667,750.4479166666666,,31.14916666666667,0.0
2021-07-14,10.229166666666666,35.239583333333336,1.3175000000000001,9.853333333333333,6.312916666666666,14.905416666666667,7.449166666666667,0.3729166666666666,23.187083333333334,,,,,,29.172916666666666,70.92708333333333,1.6458333333333333,295.4479166666667,98.17708333333333,751.2291666666666,,30.369583333333335,0.010416666666666666
2021-07-15,12.833333333333334,22.354166666666668,2.3958333333333335,12.258333333333333,8.465,10.568333333333333,10.556666666666667,0.3841666666666667,12.276666666666666,,,,,,28.749166666666667,84.9375,1.1275,248.39583333333334,80.0625,752.2916666666666,,27.811666666666667,0.08333333333333333
2021-07-16,8.727272727272727,26.729166666666668,0.9725,8.271666666666667,5.175833333333333,12.970833333333333,8.150833333333333,0.3441666666666667,38.093333333333334,,,,,,29.430833333333336,68.25,2.0883333333333334,216.0625,155.58333333333334,752.1458333333334,,32.4075,0.4583333333333333
2021-07-17,20.782608695652176,30.543478260869566,0.8816666666666667,7.655833333333334,4.775416666666667,10.584999999999999,17.454166666666666,0.37166666666666665,36.248333333333335,0.19538461538461538,2.7392307692307694,,,,29.198333333333334,82.69791666666667,1.5595833333333333,223.76041666666666,70.8125,752.9583333333334,,29.039166666666663,0.09375
2021-07-18,9.157894736842104,16.068181818181817,0.9629166666666666,7.732916666666667,4.885833333333333,7.345416666666666,8.392916666666666,0.28958333333333336,26.572083333333335,0.1425,1.1841666666666666,,,,29.217916666666667,81.02083333333333,1.76375,273.4895833333333,78.64583333333333,752.15625,,28.84166666666667,0.2916666666666667
2021-07-19,6.983333333333333,22.033333333333335,1.655,8.345,5.75375,7.31125,6.7,0.354375,27.05375,0.229375,1.92875,,,,29.58125,68.9375,1.943125,291.15625,207.62,751.91125,,31.093125,0.0
2021-07-20,,,2.1053846153846156,12.894615384615385,8.517692307692307,11.017692307692307,5.168461538461538,0.6861538461538461,33.19846153846154,,,,,,28.585384615384616,58.67307692307692,2.0523076923076924,267.59615384615387,177.6346153846154,752.4615384615385,,34.51153846153846,0.0
2021-07-21,12.25,55.175,1.3052173913043479,11.448749999999999,7.142500000000001,15.457500000000001,6.278333333333333,0.4269230769230769,23.7675,0.39076923076923076,3.355384615384615,,,,28.760416666666668,65.76041666666667,1.8516666666666666,286.7083333333333,89.73958333333333,752.5416666666666,,31.825,0.0
2021-07-22,7.572916666666667,41.239583333333336,1.0845833333333335,8.583333333333334,5.425,13.715833333333334,6.600416666666667,,25.85083333333333,0.3045833333333334,2.21125,,,,29.482916666666668,65.64583333333333,2.3245833333333334,297.4479166666667,108.13541666666667,749.6875,,31.628333333333334,0.0
2021-07-23,14.833333333333334,48.895833333333336,2.36125,12.689583333333333,8.659166666666666,11.86125,39.44826086956522,,21.169583333333332,0.27291666666666664,2.450416666666667,,,,29.366249999999997,72.03125,2.0591666666666666,294.3541666666667,60.041666666666664,749.6145833333334,,30.388333333333335,0.0
2021-07-24,9.385416666666666,43.927083333333336,0.9366666666666666,8.28625,5.142083333333333,11.582083333333335,9.05125,,27.71875,0.23,2.0404166666666668,,,,29.52,69.40625,1.98625,280.0208333333333,143.64583333333334,750.8333333333334,,31.95,0.0
2021-07-25,7.195652173913044,29.166666666666668,1.1454166666666667,8.568333333333333,5.459166666666667,11.457916666666668,10.415416666666667,,25.5,0.18166666666666667,1.4708333333333332,,,,29.454166666666666,72.17708333333333,2.0083333333333333,263.8541666666667,141.1875,751.9791666666666,,31.618750000000002,0.08333333333333333
2021-07-26,7.386363636363637,20.270833333333332,1.0270833333333333,8.052083333333334,5.11125,12.062083333333334,8.7075,,29.35875,0.21458333333333335,1.865,,,,29.48125,72.67708333333333,2.066666666666667,269.6770833333333,154.0625,752.78125,,31.264583333333334,0.0
2021-07-27,7.583333333333333,34.072916666666664,1.34375,9.10125,5.918333333333333,9.633333333333335,7.79,,33.4,0.2866666666666667,2.0837499999999998,,,,29.518333333333334,70.125,1.9108333333333334,281.2604166666667,138.1875,751.9791666666666,,31.8475,0.0
2021-07-28,9.068695652173913,34.61217391304348,1.2933333333333332,9.451666666666666,6.067083333333333,10.70125,8.748333333333333,0.38999999999999996,30.290000000000003,0.28291666666666665,2.3983333333333334,,,,29.555833333333336,68.35416666666667,1.9991666666666665,273.6770833333333,145.25,752.59375,,32.03541666666667,0.0
2021-07-29,10.038461538461538,38.51923076923077,1.6983333333333333,15.387500000000001,9.5575,12.765,8.062916666666666,0.4925,20.396153846153844,0.4,2.319230769230769,,,,30.17214285714286,65.03571428571429,2.0571428571428574,274.0357142857143,157.56571428571428,753.4464285714286,,31.319285714285716,0.0
2021-07-30,,,1.6300000000000001,13.422083333333333,8.395416666666668,15.178333333333333,10.686666666666667,0.4583333333333333,,,,,,,,,,,,,,,
2021-07-31,,,5.207916666666667,19.98875,14.81,17.192916666666665,10.089,0.5361904761904762,43.136923076923075,,,,,,,,,,,,,,
2021-08-01,17.5,50.03846153846154,1.3308695652173912,11.825416666666667,7.242083333333333,14.821666666666667,6.7444999999999995,0.55875,40.5825,0.39076923076923076,1.9546153846153846,,,,28.966923076923077,56.19230769230769,1.7684615384615383,256.78846153846155,158.15384615384616,752.3269230769231,,34.29769230769231,0.07692307692307693
2021-08-02,11.875,39.90625,1.7063636363636363,11.913333333333334,7.548333333333333,16.212083333333336,8.233636363636364,0.5991666666666667,39.10458333333333,0.3825,2.18,,,,29.021666666666665,65.25,2.1108333333333333,266.6666666666667,123.07291666666667,753.4583333333334,,32.350833333333334,0.0
2021-08-03,13.2375,43.079523809523806,5.796666666666667,16.267500000000002,12.763,14.477500000000001,7.255294117647059,0.6128571428571428,29.066666666666666,0.4492857142857143,2.5342857142857147,,,,29.404285714285713,66.19857142857143,2.43,266.86095238095237,89.91666666666667,754.797619047619,,31.865238095238094,0.0
2021-08-04,10.985217391304348,47.413333333333334,2.796818181818182,17.0475,11.196666666666665,15.448749999999999,8.119166666666667,0.7079166666666666,28.76,0.58,5.432727272727273,,,,29.942916666666665,60.569583333333334,2.06,275.25333333333333,119.98625,754.7570833333333,,33.22375,0.0
2021-08-05,11.347083333333332,47.32958333333334,1.436,11.452083333333334,6.6175,15.0725,7.4870833333333335,0.6070833333333333,35.26,0.38208333333333333,2.4295833333333334,,,,30.558333333333334,64.76041666666667,2.0975,268.96875,90.45833333333333,753.25,,32.56666666666667,0.0
2021-08-06,10.42375,43.447916666666664,0.7753846153846153,9.366666666666667,4.977083333333334,11.594583333333333,6.9383333333333335,0.5658333333333333,36.23875,0.30833333333333335,1.8791666666666667,,,,30.63791666666667,67.88541666666667,2.24625,262.7708333333333,97.5,752.1354166666666,,31.970416666666665,0.4583333333333333
2021-08-07,16.847083333333334,37.68416666666666,1.25625,11.395000000000001,5.9675,10.829166666666666,12.967916666666667,0.5679166666666667,45.08083333333334,0.25833333333333336,2.2266666666666666,,,,29.54958333333333,74.69791666666667,1.8654166666666667,245.1875,118.07291666666667,752.8645833333334,,31.026666666666667,0.020833333333333332
2021-08-08,8.333333333333334,25.833333333333332,0.5083333333333334,7.774583333333333,3.779166666666667,8.629166666666666,9.13625,0.5029166666666667,44.53791666666667,0.15291666666666667,0.9308333333333333,,,,29.33125,73.83333333333333,2.16375,239.45833333333334,112.4375,753.4479166666666,,31.521666666666665,0.0
2021-08-09,10.489583333333334,31.035,1.2766666666666666,8.14625,4.122083333333333,8.985,6.694166666666667,0.5441666666666667,48.89625,0.21916666666666665,2.152083333333333,,,,29.269166666666667,72.25,2.3433333333333333,227.73958333333334,119.82291666666667,753.6979166666666,,31.864166666666666,0.0
2021-08-10,8.652916666666668,27.455,1.6028571428571428,11.789166666666667,6.6816666666666675,8.725416666666666,10.877083333333333,0.6220833333333333,45.00875,0.28208333333333335,3.0275,,,,29.235,70.83333333333333,1.9616666666666667,199.11458333333334,113.44791666666667,753.3854166666666,,31.73,0.03125
2021-08-11,12.149166666666666,34.295,3.2376470588235295,13.749166666666667,8.96625,8.06625,7.504583333333334,0.7541666666666668,34.8425,0.3960869565217391,3.922608695652174,,,,29.087083333333336,74.8125,1.5325,240.01041666666666,97.53125,753.375,,31.087500000000002,0.10416666666666667
2021-08-12,10.28125,28.215416666666666,2.2291666666666665,9.75125,6.995833333333334,10.30625,6.215416666666666,0.6616666666666667,36.22375,0.34375,2.8229166666666665,,,,28.90416666666667,76.85416666666667,1.9004166666666666,262.875,89.26041666666667,754.2395833333334,,30.262083333333333,0.3958333333333333
2021-08-13,15.399166666666666,36.45125,2.77,11.082916666666668,8.147916666666667,9.855833333333333,6.008333333333333,0.6587500000000001,35.32375,0.37375,3.395,,,,29.219583333333333,73.4375,1.4208333333333334,246.89583333333334,86.41666666666667,753.2395833333334,,30.545833333333334,0.020833333333333332
2021-08-14,14.277499999999998,40.8925,2.53125,10.760833333333332,7.779166666666666,10.308333333333334,6.664782608695652,0.6504166666666666,33.621249999999996,0.34375,3.3675,,,,29.357083333333335,73.88541666666667,1.9279166666666665,266.0729166666667,91.57291666666667,751.6458333333334,,30.338333333333335,0.125
2021-08-15,15.01375,39.205,2.3579166666666667,8.375833333333334,6.365833333333334,9.043750000000001,10.208333333333334,0.63,33.08416666666667,0.2604166666666667,2.2225,,,,29.284166666666668,75.86458333333333,1.8408333333333333,267.375,90.5,752.4375,,30.062083333333334,0.07291666666666667
2021-08-16,15.829583333333332,52.791666666666664,2.5508333333333333,10.39875,7.601666666666667,8.904583333333333,10.302083333333334,0.6687500000000001,32.40333333333333,0.3491666666666667,2.9466666666666668,,,,29.474166666666665,70.5625,1.7149999999999999,264.9583333333333,75.47916666666667,753.2916666666666,,30.865,0.0
2021-08-17,11.104166666666666,36.00333333333334,1.9429166666666668,6.035416666666666,4.793333333333334,8.51,7.96,0.5583333333333333,47.187083333333334,0.21958333333333332,5.343333333333334,,,,29.559166666666666,74.51041666666667,2.138333333333333,239.80208333333334,91.13541666666667,753.9895833333334,,30.340833333333332,0.0
2021-08-18,10.212083333333334,33.947916666666664,1.64875,5.545416666666667,4.288749999999999,7.555833333333333,11.095652173913043,0.5166666666666667,40.36833333333333,0.19041666666666668,1.5295833333333333,,,,29.373333333333335,77.46875,2.3433333333333333,263.46875,84.72916666666667,752.78125,,29.8175,0.0
2021-08-19,9.083181818181817,31.61791666666667,1.8708333333333333,6.34625,4.89625,7.49125,7.204999999999999,0.5225000000000001,39.65541666666667,0.2604166666666667,1.6420833333333331,,,,29.448333333333334,70.27083333333333,2.1108333333333333,267.6770833333333,87.88541666666667,752.0416666666666,,31.08,0.0
2021-08-20,16.712777777777777,47.79611111111112,2.322222222222222,10.227777777777778,7.325555555555557,8.446111111111112,15.676666666666668,0.6072222222222222,41.455000000000005,0.36166666666666664,2.0766666666666667,,,,29.30111111111111,73.45833333333333,1.2622222222222221,248.93055555555554,77.25,752.8055555555555,,30.489999999999995,0.0
2021-08-21,24.622666666666667,34.98866666666667,3.5246666666666666,16.680666666666667,11.729999999999999,8.435333333333334,8.178666666666667,0.8480000000000001,34.63,0.5806666666666668,6.724666666666667,,,,29.116,83.48333333333333,0.984,290.9166666666667,91.0,755.7666666666667,,27.743333333333332,0.3
2021-08-22,17.135833333333334,33.430416666666666,1.3991666666666667,6.152916666666666,4.411666666666666,7.995416666666666,10.202083333333333,0.5504166666666667,42.80375,0.2704166666666667,2.0004166666666667,,,,29.377499999999998,78.77083333333333,1.66125,247.97916666666666,93.125,755.1770833333334,,29.493333333333336,0.0
2021-08-23,13.3925,28.70125,1.7841666666666667,6.91875,5.126666666666667,7.017083333333333,7.999583333333334,0.5875,35.473333333333336,0.25333333333333335,2.504166666666667,,,,29.324583333333333,83.65625,1.40625,248.89583333333334,75.94791666666667,754.90625,,28.938333333333333,0.010416666666666666
2021-08-24,12.757083333333334,37.878750000000004,1.5754166666666667,6.775833333333334,4.888333333333333,7.603333333333333,11.268749999999999,0.5270833333333333,40.80166666666667,0.21,1.9408333333333332,,,,29.26125,75.69791666666667,2.084166666666667,247.80208333333334,104.83333333333333,753.9375,,30.378333333333334,0.0
2021-08-25,12.246666666666668,43.649166666666666,1.8641666666666667,5.0625,4.194166666666667,7.18625,8.545416666666666,0.51875,42.58166666666667,0.18458333333333332,2.11125,,,,29.139583333333334,75.58333333333333,2.19375,251.22916666666666,95.08333333333333,752.7708333333334,,30.59583333333333,0.0
2021-08-26,10.043478260869565,30.155833333333334,1.4225,5.406666666666666,4.035416666666666,6.892916666666667,8.121666666666666,0.5316666666666666,54.715,0.26791666666666664,1.5504166666666668,,,,29.340416666666666,76.47916666666667,1.9758333333333333,240.45833333333334,97.6875,751.3645833333334,,30.38416666666667,0.37166666666666665
2021-08-27,10.623043478260868,23.355217391304347,2.0954166666666665,10.762083333333335,7.426666666666667,6.547083333333333,9.197916666666666,0.62625,38.510416666666664,0.32375000000000004,3.1999999999999997,,,,29.043333333333333,82.78125,1.4087500000000002,209.95833333333334,103.91666666666667,751.2083333333334,,29.08125,0.3958333333333333
2021-08-28,6.375,16.114166666666666,1.9329166666666666,6.6379166666666665,5.099583333333333,5.855833333333333,7.469166666666666,0.5445833333333333,35.76916666666667,0.21708333333333332,2.54625,,,,28.97666666666667,82.125,1.3154166666666667,246.32291666666666,88.375,750.3020833333334,,28.76625,0.3333333333333333
2021-08-29,7.222083333333333,19.34,1.6908333333333332,5.72375,4.412916666666667,6.1866666666666665,6.897916666666667,0.5079166666666667,30.12125,0.1970833333333333,1.6120833333333333,,,,29.062083333333334,77.59375,1.5508333333333333,286.71875,80.23958333333333,749.7708333333334,,29.1925,0.010416666666666666
2021-08-30,9.194583333333334,37.55916666666666,2.3995833333333336,9.2425,6.867083333333333,7.2683333333333335,5.704999999999999,0.6595833333333333,34.41291666666667,0.3825,3.355833333333333,,,,29.215416666666666,71.04166666666667,1.6791666666666665,273.3333333333333,102.77083333333333,750.6458333333334,,30.72375,0.0
2021-08-31,13.090416666666668,42.80916666666667,2.3504347826086955,8.56125,6.395,8.951666666666666,8.218260869565217,0.6329166666666667,37.88458333333333,0.31958333333333333,3.2099999999999995,,,,29.149583333333336,72.52416666666666,1.6583333333333332,237.22208333333333,113.33333333333333,752.125,,31.277083333333334,0.0
2021-09-01,14.858461538461539,41.71769230769231,2.1530769230769233,9.504615384615384,6.798461538461538,9.961538461538462,8.417692307692308,0.6323076923076923,29.406923076923075,0.37307692307692303,1.9815384615384615,,,,29.509999999999998,80.88461538461539,1.1992307692307693,276.8976923076923,42.24384615384615,754.0192307692307,,28.653076923076924,0.0
2021-09-02,7.125,19.09375,2.15375,10.79875,7.48875,8.8725,3.5700000000000003,0.6950000000000001,38.255,0.38875,4.14,,,,28.81375,88.09375,1.775,208.84375,8.0625,753.4375,,27.08625,0.0
2021-09-03,11.213478260869566,23.625,3.0454166666666667,8.187083333333334,6.827083333333333,7.870416666666667,10.559583333333334,0.6204166666666667,38.8075,0.29333333333333333,2.4812499999999997,,,,28.950416666666666,78.77083333333333,1.9554166666666666,247.33333333333334,98.39583333333333,752.4375,,29.135833333333334,0.0
2021-09-04,15.802083333333334,35.291666666666664,2.4229166666666666,8.499583333333334,6.49125,7.176666666666667,9.197916666666666,0.6366666666666666,36.38458333333333,0.29833333333333334,2.84125,,,,29.080416666666665,79.53125,1.455,274.0520833333333,55.135416666666664,752.78125,,29.12625,0.0
2021-09-05,8.708333333333334,22.875,2.0925,6.351666666666667,5.08,8.017083333333334,10.606250000000001,0.505,40.635,0.17166666666666666,1.0133333333333334,,,,29.18625,78.17708333333333,1.6295833333333334,268.1875,87.3125,752.2604166666666,,29.40041666666667,0.0
2021-09-06,7.03952380952381,23.375,2.6958333333333333,8.41,6.71,7.3675,6.125,0.6295833333333333,30.61208333333333,0.3541666666666667,2.6925000000000003,,,,29.047083333333333,77.3125,1.5287499999999998,283.8125,70.66666666666667,752.0,,29.3075,0.0
2021-09-07,7.99625,27.96875,1.9208333333333334,5.430416666666667,4.447916666666667,8.44875,8.747916666666667,0.5345833333333333,38.98083333333333,0.26458333333333334,1.8541666666666667,,,,29.175833333333333,71.11458333333333,1.96125,269.8229166666667,103.86458333333333,752.2708333333334,,30.945833333333336,0.0
2021-09-08,8.912727272727274,34.15625,2.0970833333333334,5.023750000000001,4.4279166666666665,8.4125,4.860416666666667,0.5166666666666667,38.33833333333333,0.18666666666666668,1.5662500000000001,,,,29.342916666666667,73.65625,1.7733333333333334,251.75,96.10416666666667,753.71875,,31.197916666666668,0.0
2021-09-09,17.713478260869564,47.604166666666664,3.4858333333333333,8.3125,7.254583333333333,9.00125,11.825652173913044,0.6445833333333334,46.69916666666666,0.35375,3.702083333333333,,,,29.276666666666667,70.86458333333333,2.044583333333333,246.75,104.26041666666667,754.3020833333334,,31.39916666666667,0.0
2021-09-10,11.033043478260868,38.072916666666664,2.4304166666666664,6.057083333333334,5.247916666666667,6.951250000000001,9.002916666666666,0.55375,42.9775,0.22,2.8387499999999997,,,,29.3225,71.88541666666667,2.111666666666667,244.01041666666666,86.04166666666667,753.5416666666666,,31.495,0.0
2021-09-11,15.3125,48.5,2.4229166666666666,6.9799999999999995,5.7175,7.64875,5.75,0.5883333333333333,46.16166666666666,0.29083333333333333,2.0325,,,,29.366666666666664,67.69791666666667,1.8070833333333332,276.6770833333333,95.5625,752.3125,,32.4225,0.0
2021-09-12,8.2675,34.677083333333336,1.8295833333333331,4.505,3.93625,8.318333333333333,5.452083333333333,0.4920833333333334,37.74666666666666,0.18333333333333335,1.0033333333333332,,,,29.317916666666665,71.0625,1.94625,268.21875,99.02083333333333,751.375,,31.71375,0.0
2021-09-13,10.083333333333334,37.354166666666664,1.8879166666666667,5.914583333333333,4.722916666666667,8.225416666666666,6.0,0.54875,34.94,0.30791666666666667,1.7466666666666668,,,,29.265416666666667,70.94791666666667,2.0070833333333336,269.03125,104.79166666666667,750.8229166666666,,31.652083333333334,0.0
2021-09-14,8.274583333333334,34.135416666666664,1.6358333333333333,4.123333333333334,3.5258333333333334,7.220416666666666,6.324166666666667,0.4975,36.027499999999996,0.16083333333333333,1.1658333333333333,,,,29.27,71.59375,2.192083333333333,247.72916666666666,116.19791666666667,751.5520833333334,,31.907916666666665,0.0
2021-09-15,17.635833333333334,49.742916666666666,1.6770833333333333,3.93625,3.4637499999999997,8.551666666666668,11.433749999999998,0.5070833333333333,50.41375,0.18625,1.32,,,,29.232916666666668,74.66666666666667,2.1858333333333335,233.67708333333334,114.08333333333333,752.5208333333334,,31.726666666666663,0.0
2021-09-16,16.055833333333332,40.30916666666666,1.7416666666666665,8.333333333333334,5.85125,7.5975,9.049583333333333,0.6437499999999999,57.20166666666666,0.34708333333333335,2.4004166666666666,,,,29.141666666666666,75.86458333333333,1.4120833333333334,237.28125,89.84375,752.6875,,30.47666666666667,0.0
2021-09-17,22.482916666666668,50.0,1.6279166666666667,9.837083333333334,6.544583333333333,8.782916666666667,12.415416666666665,0.7083333333333334,55.147083333333335,0.3591666666666667,3.4920833333333334,,,,29.245833333333334,76.59375,1.5745833333333332,240.41666666666666,101.41666666666667,752.5,,30.714583333333334,0.0
2021-09-18,22.12875,40.635416666666664,1.65625,8.07875,5.641249999999999,8.439166666666667,16.33125,0.6145833333333334,58.65,0.26833333333333337,2.0366666666666666,,,,29.368333333333336,81.38541666666667,1.3208333333333333,221.33333333333334,89.0625,754.1875,,29.89833333333333,0.0
2021-09-19,16.861250000000002,39.958333333333336,1.3741666666666668,4.898333333333333,3.720416666666667,7.957916666666667,7.191666666666666,0.5270833333333333,56.07416666666666,0.18500000000000003,1.2545833333333334,,,,29.303749999999997,77.71875,1.8087499999999999,212.28125,111.60416666666667,755.4479166666666,,30.557083333333335,0.0
2021-09-20,10.385416666666666,26.927083333333332,1.56375,5.545416666666667,4.222916666666666,8.07375,13.234583333333333,0.5504166666666667,64.36749999999999,0.21583333333333332,1.6341666666666665,,,,29.06458333333333,75.375,2.1983333333333333,249.14583333333334,120.0625,754.6979166666666,,29.996666666666666,0.0
2021-09-21,13.822608695652175,35.399166666666666,1.7483333333333333,5.864583333333333,4.542083333333333,6.952083333333333,7.712916666666666,0.6258333333333334,58.56166666666667,0.25666666666666665,2.0616666666666665,,,,28.99875,72.47583333333334,2.08,261.6075,123.90958333333333,753.3958333333334,,30.827083333333334,0.0
2021-09-22,24.895833333333332,48.715,1.99,6.751666666666666,5.215,8.814166666666667,13.209583333333333,0.5804166666666667,59.077916666666674,0.22458333333333333,2.2,,,,29.245833333333334,73.77083333333333,1.7420833333333334,210.41666666666666,116.57291666666667,752.0104166666666,,30.815833333333334,0.0
2021-09-23,17.694583333333334,41.37166666666666,1.6670833333333333,5.410833333333333,4.234583333333333,7.0975,9.104166666666666,0.5908333333333333,62.58041666666667,0.2575,1.6624999999999999,,,,29.204166666666666,75.11458333333333,1.79875,233.46875,111.4375,752.28125,,31.2225,0.0
2021-09-24,15.020833333333334,37.927083333333336,2.4745833333333334,9.352500000000001,6.984999999999999,6.345416666666666,7.925416666666667,0.6741666666666667,53.17041666666666,0.29875,2.6875,,,,29.211250000000003,74.05208333333333,2.06125,183.52083333333334,115.05208333333333,753.0104166666666,,31.499166666666667,0.0
2021-09-25,16.979166666666668,36.538333333333334,1.5175,6.053333333333334,4.458333333333333,6.778333333333333,8.66375,0.5925,67.71249999999999,0.22666666666666668,1.7008333333333334,,,,29.211250000000003,74.70833333333333,1.83375,244.73958333333334,116.375,752.1354166666666,,31.605,0.0
2021-09-26,17.878636363636364,30.813809523809525,2.013333333333333,7.57125,5.662916666666667,5.831666666666667,6.756521739130435,0.6241666666666666,49.677083333333336,0.26291666666666663,2.63625,,,,29.038750000000004,83.16666666666667,1.7312500000000002,237.90625,76.08333333333333,750.7916666666666,,28.94,0.0
2021-09-27,7.270833333333333,23.465416666666666,1.9133333333333333,6.144166666666667,4.8308333333333335,6.654166666666666,5.942083333333334,0.5958333333333333,36.15,0.2941666666666667,2.1020833333333333,,,,29.184583333333332,73.85416666666667,1.9016666666666666,280.34375,101.40625,749.3333333333334,,30.42625,0.0
2021-09-28,11.705,34.62166666666666,1.555,5.75375,4.322916666666667,8.51,8.02125,0.5258333333333334,41.2025,0.23,1.7825,,,,29.1525,71.41666666666667,1.7954166666666664,256.2291666666667,114.1875,751.84375,,30.518333333333334,0.0
2021-09-29,19.99625,49.45458333333334,3.0308333333333333,8.5,6.982500000000001,9.6825,8.4675,0.6370833333333333,47.3725,0.3483333333333334,2.68375,,,,29.26,69.52083333333333,1.7149999999999999,205.19791666666666,112.35416666666667,753.4583333333334,,31.047083333333333,0.0
